universe,symbol,name,adv_yuan,tier,slip_bp,rt_bp,threshold_bp,window,bucket,n_days,amp_p25,amp_p50,amp_p75,req_cap,grade,net_at_10pct_bp
B,513500,博时标普500ETF(QDII),328853004.0,Q4,4.0,11.708,16.742,IS,M,111,10.14,13.08,17.12,1.28,RED,-10.4
B,513500,博时标普500ETF(QDII),328853004.0,Q4,4.0,11.708,16.742,IS,H,135,11.54,15.86,20.23,1.0556,RED,-10.12
B,513500,博时标普500ETF(QDII),328853004.0,Q4,4.0,11.708,16.742,IS,ALL,403,10.16,13.13,18.45,1.2751,RED,-10.39
B,513500,博时标普500ETF(QDII),328853004.0,Q4,4.0,11.708,16.742,OOS,L,21,8.28,11.29,12.3,1.4829,RED,-10.58
B,513500,博时标普500ETF(QDII),328853004.0,Q4,4.0,11.708,16.742,OOS,M,126,11.59,15.58,19.13,1.0746,RED,-10.15
B,513500,博时标普500ETF(QDII),328853004.0,Q4,4.0,11.708,16.742,OOS,H,105,12.73,17.41,23.72,0.9616,RED,-9.97
B,513500,博时标普500ETF(QDII),328853004.0,Q4,4.0,11.708,16.742,OOS,ALL,252,11.88,16.02,20.62,1.0451,RED,-10.11
B,513520,华夏野村日经225ETF(QDII),419451262.0,Q5,2.34,8.388,11.995,IS,L,157,13.47,14.54,20.64,0.825,RED,-6.93
B,513520,华夏野村日经225ETF(QDII),419451262.0,Q5,2.34,8.388,11.995,IS,M,111,14.12,20.11,35.07,0.5965,RED,-6.38
B,513520,华夏野村日经225ETF(QDII),419451262.0,Q5,2.34,8.388,11.995,IS,H,135,14.19,19.15,33.06,0.6264,RED,-6.47
B,513520,华夏野村日经225ETF(QDII),419451262.0,Q5,2.34,8.388,11.995,IS,ALL,403,13.92,17.56,27.73,0.6831,RED,-6.63
B,513520,华夏野村日经225ETF(QDII),419451262.0,Q5,2.34,8.388,11.995,OOS,L,21,15.96,21.9,23.81,0.5477,RED,-6.2
B,513520,华夏野村日经225ETF(QDII),419451262.0,Q5,2.34,8.388,11.995,OOS,M,126,18.93,27.0,32.25,0.4443,YELLOW,-5.69
B,513520,华夏野村日经225ETF(QDII),419451262.0,Q5,2.34,8.388,11.995,OOS,H,105,23.83,34.81,45.93,0.3446,YELLOW,-4.91
B,513520,华夏野村日经225ETF(QDII),419451262.0,Q5,2.34,8.388,11.995,OOS,ALL,252,20.33,27.65,38.49,0.4338,YELLOW,-5.62
B,513600,南方恒生ETF(QDII),200551156.0,Q4,4.0,11.708,16.742,IS,L,157,19.37,22.51,26.18,0.7438,RED,-9.46
B,513600,南方恒生ETF(QDII),200551156.0,Q4,4.0,11.708,16.742,IS,M,111,22.55,27.27,33.29,0.6139,RED,-8.98
B,513600,南方恒生ETF(QDII),200551156.0,Q4,4.0,11.708,16.742,IS,H,135,26.29,31.11,39.76,0.5382,RED,-8.6
B,513600,南方恒生ETF(QDII),200551156.0,Q4,4.0,11.708,16.742,IS,ALL,403,21.79,26.27,32.47,0.6373,RED,-9.08
B,513600,南方恒生ETF(QDII),200551156.0,Q4,4.0,11.708,16.742,OOS,L,21,16.59,18.72,21.57,0.8943,RED,-9.84
B,513600,南方恒生ETF(QDII),200551156.0,Q4,4.0,11.708,16.742,OOS,M,126,19.41,22.07,25.87,0.7586,RED,-9.5
B,513600,南方恒生ETF(QDII),200551156.0,Q4,4.0,11.708,16.742,OOS,H,105,19.15,23.4,30.79,0.7155,RED,-9.37
B,513600,南方恒生ETF(QDII),200551156.0,Q4,4.0,11.708,16.742,OOS,ALL,252,18.72,22.6,27.37,0.7408,RED,-9.45
B,513660,华夏沪港通恒生ETF,209870326.0,Q4,4.0,11.708,16.742,IS,L,157,19.35,22.79,27.29,0.7346,RED,-9.43
B,513660,华夏沪港通恒生ETF,209870326.0,Q4,4.0,11.708,16.742,IS,M,111,23.62,28.07,34.06,0.5964,RED,-8.9
B,513660,华夏沪港通恒生ETF,209870326.0,Q4,4.0,11.708,16.742,IS,H,135,25.74,32.19,39.39,0.5201,RED,-8.49
B,513660,华夏沪港通恒生ETF,209870326.0,Q4,4.0,11.708,16.742,IS,ALL,403,21.14,26.7,33.37,0.627,RED,-9.04
B,513660,华夏沪港通恒生ETF,209870326.0,Q4,4.0,11.708,16.742,OOS,L,21,16.02,20.32,22.48,0.8239,RED,-9.68
B,513660,华夏沪港通恒生ETF,209870326.0,Q4,4.0,11.708,16.742,OOS,M,127,19.83,23.24,27.21,0.7204,RED,-9.38
B,513660,华夏沪港通恒生ETF,209870326.0,Q4,4.0,11.708,16.742,OOS,H,105,20.03,26.2,31.22,0.639,RED,-9.09
B,513660,华夏沪港通恒生ETF,209870326.0,Q4,4.0,11.708,16.742,OOS,ALL,253,19.85,23.15,28.11,0.7232,RED,-9.39
B,513750,广发中证港股通非银行金融主题ETF,284762306.0,Q4,4.0,11.708,16.742,IS,L,157,28.01,33.46,41.6,0.5004,RED,-8.36
B,513750,广发中证港股通非银行金融主题ETF,284762306.0,Q4,4.0,11.708,16.742,IS,M,111,25.3,33.64,40.35,0.4977,YELLOW,-8.34
B,513750,广发中证港股通非银行金融主题ETF,284762306.0,Q4,4.0,11.708,16.742,IS,H,135,30.09,38.02,51.26,0.4403,YELLOW,-7.91
B,513750,广发中证港股通非银行金融主题ETF,284762306.0,Q4,4.0,11.708,16.742,IS,ALL,403,27.79,34.13,44.93,0.4905,YELLOW,-8.29
B,513750,广发中证港股通非银行金融主题ETF,284762306.0,Q4,4.0,11.708,16.742,OOS,L,21,26.53,33.52,36.44,0.4995,YELLOW,-8.36
B,513750,广发中证港股通非银行金融主题ETF,284762306.0,Q4,4.0,11.708,16.742,OOS,M,126,30.49,35.61,41.51,0.4701,YELLOW,-8.15
B,513750,广发中证港股通非银行金融主题ETF,284762306.0,Q4,4.0,11.708,16.742,OOS,H,105,28.67,35.86,43.13,0.4669,YELLOW,-8.12
B,513750,广发中证港股通非银行金融主题ETF,284762306.0,Q4,4.0,11.708,16.742,OOS,ALL,252,29.11,35.58,42.3,0.4705,YELLOW,-8.15
B,513770,华宝中证港股通互联网ETF,398120377.0,Q4,4.0,11.708,16.742,IS,L,157,30.56,38.22,43.92,0.438,YELLOW,-7.89
B,513770,华宝中证港股通互联网ETF,398120377.0,Q4,4.0,11.708,16.742,IS,M,111,36.06,46.51,57.55,0.36,YELLOW,-7.06
B,513770,华宝中证港股通互联网ETF,398120377.0,Q4,4.0,11.708,16.742,IS,H,135,43.75,50.08,65.62,0.3343,YELLOW,-6.7
B,513770,华宝中证港股通互联网ETF,398120377.0,Q4,4.0,11.708,16.742,IS,ALL,403,35.56,44.74,54.09,0.3742,YELLOW,-7.23
B,513770,华宝中证港股通互联网ETF,398120377.0,Q4,4.0,11.708,16.742,OOS,L,21,35.97,37.91,47.56,0.4416,YELLOW,-7.92
B,513770,华宝中证港股通互联网ETF,398120377.0,Q4,4.0,11.708,16.742,OOS,M,126,40.92,49.79,56.46,0.3363,YELLOW,-6.73
B,513770,华宝中证港股通互联网ETF,398120377.0,Q4,4.0,11.708,16.742,OOS,H,105,47.85,54.65,69.36,0.3063,YELLOW,-6.24
B,513770,华宝中证港股通互联网ETF,398120377.0,Q4,4.0,11.708,16.742,OOS,ALL,252,45.38,51.59,57.87,0.3245,YELLOW,-6.55
B,513780,景顺长城中证港股通创新药ETF,255693968.0,Q4,4.0,11.708,16.742,IS,L,79,40.93,52.08,64.14,0.3215,YELLOW,-6.5
B,513780,景顺长城中证港股通创新药ETF,255693968.0,Q4,4.0,11.708,16.742,IS,M,66,33.47,45.65,57.16,0.3667,YELLOW,-7.14
B,513780,景顺长城中证港股通创新药ETF,255693968.0,Q4,4.0,11.708,16.742,IS,H,64,31.26,41.49,49.91,0.4035,YELLOW,-7.56
B,513780,景顺长城中证港股通创新药ETF,255693968.0,Q4,4.0,11.708,16.742,IS,ALL,209,35.69,46.77,59.05,0.358,YELLOW,-7.03
B,513780,景顺长城中证港股通创新药ETF,255693968.0,Q4,4.0,11.708,16.742,OOS,L,21,29.2,32.33,36.97,0.5178,RED,-8.47
B,513780,景顺长城中证港股通创新药ETF,255693968.0,Q4,4.0,11.708,16.742,OOS,M,126,35.42,41.59,48.15,0.4025,YELLOW,-7.55
B,513780,景顺长城中证港股通创新药ETF,255693968.0,Q4,4.0,11.708,16.742,OOS,H,105,41.8,56.98,69.05,0.2938,YELLOW,-6.01
B,513780,景顺长城中证港股通创新药ETF,255693968.0,Q4,4.0,11.708,16.742,OOS,ALL,252,35.93,44.75,58.0,0.3741,YELLOW,-7.23
B,513980,景顺长城中证港股通科技ETF,590639010.0,Q5,2.34,8.388,11.995,IS,L,157,41.49,45.1,47.23,0.266,YELLOW,-3.88
B,513980,景顺长城中证港股通科技ETF,590639010.0,Q5,2.34,8.388,11.995,IS,M,111,46.48,49.08,61.38,0.2444,GREEN,-3.48
B,513980,景顺长城中证港股通科技ETF,590639010.0,Q5,2.34,8.388,11.995,IS,H,135,48.49,55.76,73.49,0.2151,GREEN,-2.81
B,513980,景顺长城中证港股通科技ETF,590639010.0,Q5,2.34,8.388,11.995,IS,ALL,403,43.18,48.13,59.34,0.2492,GREEN,-3.57
B,513980,景顺长城中证港股通科技ETF,590639010.0,Q5,2.34,8.388,11.995,OOS,L,21,27.91,34.72,40.51,0.3455,YELLOW,-4.92
B,513980,景顺长城中证港股通科技ETF,590639010.0,Q5,2.34,8.388,11.995,OOS,M,126,38.0,43.2,49.12,0.2777,YELLOW,-4.07
B,513980,景顺长城中证港股通科技ETF,590639010.0,Q5,2.34,8.388,11.995,OOS,H,105,37.78,48.31,55.63,0.2483,GREEN,-3.56
B,513980,景顺长城中证港股通科技ETF,590639010.0,Q5,2.34,8.388,11.995,OOS,ALL,252,37.22,45.64,52.13,0.2628,YELLOW,-3.82
B,518880,华安易富黄金ETF,2000033689.0,Q5,2.34,8.388,11.995,IS,L,157,8.05,9.96,13.36,1.2043,RED,-7.39
B,518880,华安易富黄金ETF,2000033689.0,Q5,2.34,8.388,11.995,IS,M,111,6.76,9.1,11.97,1.3181,RED,-7.48
B,518880,华安易富黄金ETF,2000033689.0,Q5,2.34,8.388,11.995,IS,H,135,8.2,10.53,14.04,1.1391,RED,-7.33
B,518880,华安易富黄金ETF,2000033689.0,Q5,2.34,8.388,11.995,IS,ALL,403,7.68,10.07,13.19,1.1912,RED,-7.38
B,518880,华安易富黄金ETF,2000033689.0,Q5,2.34,8.388,11.995,OOS,L,21,14.95,17.9,19.77,0.6701,RED,-6.6
B,518880,华安易富黄金ETF,2000033689.0,Q5,2.34,8.388,11.995,OOS,M,127,12.85,15.2,19.32,0.7891,RED,-6.87
B,518880,华安易富黄金ETF,2000033689.0,Q5,2.34,8.388,11.995,OOS,H,92,13.34,16.81,20.79,0.7136,RED,-6.71
B,518880,华安易富黄金ETF,2000033689.0,Q5,2.34,8.388,11.995,OOS,ALL,240,13.1,15.7,19.99,0.764,RED,-6.82
B,520500,华泰柏瑞恒生创新药ETF(QDII),549977588.0,Q5,2.34,8.388,11.995,IS,L,79,42.68,49.72,60.68,0.2413,GREEN,-3.42
B,520500,华泰柏瑞恒生创新药ETF(QDII),549977588.0,Q5,2.34,8.388,11.995,IS,M,61,37.49,47.64,59.91,0.2518,YELLOW,-3.62
B,520500,华泰柏瑞恒生创新药ETF(QDII),549977588.0,Q5,2.34,8.388,11.995,IS,H,24,40.03,51.79,63.91,0.2316,GREEN,-3.21
B,520500,华泰柏瑞恒生创新药ETF(QDII),549977588.0,Q5,2.34,8.388,11.995,IS,ALL,164,40.76,49.04,60.95,0.2446,GREEN,-3.48
B,520500,华泰柏瑞恒生创新药ETF(QDII),549977588.0,Q5,2.34,8.388,11.995,OOS,L,21,24.82,29.04,33.69,0.4131,YELLOW,-5.48
B,520500,华泰柏瑞恒生创新药ETF(QDII),549977588.0,Q5,2.34,8.388,11.995,OOS,M,126,34.16,41.35,50.81,0.2901,YELLOW,-4.25
B,520500,华泰柏瑞恒生创新药ETF(QDII),549977588.0,Q5,2.34,8.388,11.995,OOS,H,92,42.05,54.67,67.6,0.2194,GREEN,-2.92
B,520500,华泰柏瑞恒生创新药ETF(QDII),549977588.0,Q5,2.34,8.388,11.995,OOS,ALL,239,35.37,43.46,55.67,0.276,YELLOW,-4.04
B,520580,招商利安新兴亚洲精选ETF(QDII),357755808.0,Q4,4.0,11.708,16.742,IS,L,78,9.89,10.01,19.58,1.6725,RED,-10.71
B,520580,招商利安新兴亚洲精选ETF(QDII),357755808.0,Q4,4.0,11.708,16.742,IS,M,34,10.85,21.21,21.79,0.7893,RED,-9.59
B,520580,招商利安新兴亚洲精选ETF(QDII),357755808.0,Q4,4.0,11.708,16.742,IS,H,20,20.65,27.2,47.91,0.6155,RED,-8.99
B,520580,招商利安新兴亚洲精选ETF(QDII),357755808.0,Q4,4.0,11.708,16.742,IS,ALL,132,9.92,19.41,21.25,0.8625,RED,-9.77
B,520580,招商利安新兴亚洲精选ETF(QDII),357755808.0,Q4,4.0,11.708,16.742,OOS,L,21,9.82,10.85,19.05,1.543,RED,-10.62
B,520580,招商利安新兴亚洲精选ETF(QDII),357755808.0,Q4,4.0,11.708,16.742,OOS,M,126,9.91,14.0,19.05,1.1959,RED,-10.31
B,520580,招商利安新兴亚洲精选ETF(QDII),357755808.0,Q4,4.0,11.708,16.742,OOS,H,105,10.44,10.54,20.16,1.5884,RED,-10.65
B,520580,招商利安新兴亚洲精选ETF(QDII),357755808.0,Q4,4.0,11.708,16.742,OOS,ALL,252,10.27,10.59,19.11,1.5809,RED,-10.65
B,520600,广发中证港股通汽车产业主题ETF,430566821.0,Q5,2.34,8.388,11.995,IS,L,79,30.53,34.36,42.41,0.3491,YELLOW,-4.95
B,520600,广发中证港股通汽车产业主题ETF,430566821.0,Q5,2.34,8.388,11.995,IS,M,60,40.89,51.04,62.53,0.235,GREEN,-3.28
B,520600,广发中证港股通汽车产业主题ETF,430566821.0,Q5,2.34,8.388,11.995,IS,H,24,35.84,41.11,51.69,0.2918,YELLOW,-4.28
B,520600,广发中证港股通汽车产业主题ETF,430566821.0,Q5,2.34,8.388,11.995,IS,ALL,163,33.0,40.77,51.97,0.2942,YELLOW,-4.31
B,520600,广发中证港股通汽车产业主题ETF,430566821.0,Q5,2.34,8.388,11.995,OOS,L,21,24.27,31.36,31.95,0.3825,YELLOW,-5.25
B,520600,广发中证港股通汽车产业主题ETF,430566821.0,Q5,2.34,8.388,11.995,OOS,M,126,30.44,34.56,41.51,0.3471,YELLOW,-4.93
B,520600,广发中证港股通汽车产业主题ETF,430566821.0,Q5,2.34,8.388,11.995,OOS,H,92,34.0,38.57,47.63,0.311,YELLOW,-4.53
B,520600,广发中证港股通汽车产业主题ETF,430566821.0,Q5,2.34,8.388,11.995,OOS,ALL,239,31.08,36.52,42.55,0.3285,YELLOW,-4.74
B,520700,万家中证港股通创新药ETF,212605629.0,Q4,4.0,11.708,16.742,IS,L,79,41.8,51.92,60.55,0.3225,YELLOW,-6.52
B,520700,万家中证港股通创新药ETF,212605629.0,Q4,4.0,11.708,16.742,IS,M,66,34.51,42.38,57.64,0.395,YELLOW,-7.47
B,520700,万家中证港股通创新药ETF,212605629.0,Q4,4.0,11.708,16.742,IS,H,73,27.77,39.17,49.7,0.4274,YELLOW,-7.79
B,520700,万家中证港股通创新药ETF,212605629.0,Q4,4.0,11.708,16.742,IS,ALL,218,34.53,44.81,57.62,0.3736,YELLOW,-7.23
B,520700,万家中证港股通创新药ETF,212605629.0,Q4,4.0,11.708,16.742,OOS,L,21,25.76,33.49,37.04,0.4999,YELLOW,-8.36
B,520700,万家中证港股通创新药ETF,212605629.0,Q4,4.0,11.708,16.742,OOS,M,126,34.56,41.37,48.76,0.4047,YELLOW,-7.57
B,520700,万家中证港股通创新药ETF,212605629.0,Q4,4.0,11.708,16.742,OOS,H,105,43.42,55.55,65.62,0.3014,YELLOW,-6.15
B,520700,万家中证港股通创新药ETF,212605629.0,Q4,4.0,11.708,16.742,OOS,ALL,252,35.58,44.53,57.1,0.376,YELLOW,-7.25
B,520830,华泰柏瑞南方东英沙特阿拉伯ETF(QDII),439775575.0,Q5,2.34,8.388,11.995,IS,L,104,10.51,14.99,20.52,0.8002,RED,-6.89
B,520830,华泰柏瑞南方东英沙特阿拉伯ETF(QDII),439775575.0,Q5,2.34,8.388,11.995,IS,M,87,17.02,20.8,49.68,0.5767,RED,-6.31
B,520830,华泰柏瑞南方东英沙特阿拉伯ETF(QDII),439775575.0,Q5,2.34,8.388,11.995,IS,H,84,10.04,17.29,20.04,0.6938,RED,-6.66
B,520830,华泰柏瑞南方东英沙特阿拉伯ETF(QDII),439775575.0,Q5,2.34,8.388,11.995,IS,ALL,275,10.38,19.47,21.19,0.6161,RED,-6.44
B,520830,华泰柏瑞南方东英沙特阿拉伯ETF(QDII),439775575.0,Q5,2.34,8.388,11.995,OOS,L,21,11.07,11.38,21.61,1.054,RED,-7.25
B,520830,华泰柏瑞南方东英沙特阿拉伯ETF(QDII),439775575.0,Q5,2.34,8.388,11.995,OOS,M,127,10.98,15.9,21.71,0.7544,RED,-6.8
B,520830,华泰柏瑞南方东英沙特阿拉伯ETF(QDII),439775575.0,Q5,2.34,8.388,11.995,OOS,H,105,11.13,11.31,16.68,1.0606,RED,-7.26
B,520830,华泰柏瑞南方东英沙特阿拉伯ETF(QDII),439775575.0,Q5,2.34,8.388,11.995,OOS,ALL,253,11.01,11.31,21.4,1.0606,RED,-7.26
B,520840,华安恒生港股通科技主题ETF,219341660.0,Q4,4.0,11.708,16.742,IS,M,5,34.56,38.72,39.56,0.4324,YELLOW,-7.84
B,520840,华安恒生港股通科技主题ETF,219341660.0,Q4,4.0,11.708,16.742,IS,ALL,5,34.56,38.72,39.56,0.4324,YELLOW,-7.84
B,520840,华安恒生港股通科技主题ETF,219341660.0,Q4,4.0,11.708,16.742,OOS,L,21,25.25,27.51,30.47,0.6086,RED,-8.96
B,520840,华安恒生港股通科技主题ETF,219341660.0,Q4,4.0,11.708,16.742,OOS,M,127,28.82,35.91,44.66,0.4662,YELLOW,-8.12
B,520840,华安恒生港股通科技主题ETF,219341660.0,Q4,4.0,11.708,16.742,OOS,H,92,33.45,38.84,50.13,0.4311,YELLOW,-7.82
B,520840,华安恒生港股通科技主题ETF,219341660.0,Q4,4.0,11.708,16.742,OOS,ALL,240,27.77,37.49,47.28,0.4466,YELLOW,-7.96
B,520880,华宝恒生港股通创新药精选ETF,482435454.0,Q5,2.34,8.388,11.995,IS,L,32,43.66,49.71,60.25,0.2413,GREEN,-3.42
B,520880,华宝恒生港股通创新药精选ETF,482435454.0,Q5,2.34,8.388,11.995,IS,M,8,39.54,45.44,66.56,0.264,YELLOW,-3.84
B,520880,华宝恒生港股通创新药精选ETF,482435454.0,Q5,2.34,8.388,11.995,IS,ALL,40,43.05,49.21,61.07,0.2438,GREEN,-3.47
B,520880,华宝恒生港股通创新药精选ETF,482435454.0,Q5,2.34,8.388,11.995,OOS,L,21,37.66,38.35,44.84,0.3128,YELLOW,-4.55
B,520880,华宝恒生港股通创新药精选ETF,482435454.0,Q5,2.34,8.388,11.995,OOS,M,126,38.55,44.22,53.98,0.2713,YELLOW,-3.97
B,520880,华宝恒生港股通创新药精选ETF,482435454.0,Q5,2.34,8.388,11.995,OOS,H,105,46.37,59.17,70.31,0.2027,GREEN,-2.47
B,520880,华宝恒生港股通创新药精选ETF,482435454.0,Q5,2.34,8.388,11.995,OOS,ALL,252,39.77,47.68,60.96,0.2516,YELLOW,-3.62
B,520980,汇添富恒生港股通中国科技ETF,376595669.0,Q4,4.0,11.708,16.742,IS,L,35,30.12,35.23,45.4,0.4752,YELLOW,-8.19
B,520980,汇添富恒生港股通中国科技ETF,376595669.0,Q4,4.0,11.708,16.742,IS,M,8,40.26,43.95,51.0,0.3809,YELLOW,-7.31
B,520980,汇添富恒生港股通中国科技ETF,376595669.0,Q4,4.0,11.708,16.742,IS,ALL,43,30.91,35.99,45.65,0.4652,YELLOW,-8.11
B,520980,汇添富恒生港股通中国科技ETF,376595669.0,Q4,4.0,11.708,16.742,OOS,L,21,27.5,31.97,36.76,0.5237,RED,-8.51
B,520980,汇添富恒生港股通中国科技ETF,376595669.0,Q4,4.0,11.708,16.742,OOS,M,126,34.53,42.36,51.06,0.3952,YELLOW,-7.47
B,520980,汇添富恒生港股通中国科技ETF,376595669.0,Q4,4.0,11.708,16.742,OOS,H,105,35.17,45.61,61.42,0.3671,YELLOW,-7.15
B,520980,汇添富恒生港股通中国科技ETF,376595669.0,Q4,4.0,11.708,16.742,OOS,ALL,252,34.16,42.96,54.5,0.3897,YELLOW,-7.41
B,551000,博时上证AAA科技创新公司债ETF,2543318904.0,Q5,2.34,8.388,11.995,IS,L,24,0.94,1.35,2.0,8.8852,RED,-8.25
B,551000,博时上证AAA科技创新公司债ETF,2543318904.0,Q5,2.34,8.388,11.995,IS,M,8,1.72,1.86,2.25,6.4489,RED,-8.2
B,551000,博时上证AAA科技创新公司债ETF,2543318904.0,Q5,2.34,8.388,11.995,IS,ALL,32,1.03,1.6,2.23,7.4969,RED,-8.23
B,551000,博时上证AAA科技创新公司债ETF,2543318904.0,Q5,2.34,8.388,11.995,OOS,L,21,0.4,0.95,1.4,12.6263,RED,-8.29
B,551000,博时上证AAA科技创新公司债ETF,2543318904.0,Q5,2.34,8.388,11.995,OOS,M,127,0.12,0.5,1.13,23.99,RED,-8.34
B,551000,博时上证AAA科技创新公司债ETF,2543318904.0,Q5,2.34,8.388,11.995,OOS,H,92,0.0,0.37,1.06,32.4189,RED,-8.35
B,551000,博时上证AAA科技创新公司债ETF,2543318904.0,Q5,2.34,8.388,11.995,OOS,ALL,240,0.09,0.49,1.11,24.4796,RED,-8.34
B,551030,鹏华上证AAA科技创新公司债ETF,7833313058.0,Q5,2.34,8.388,11.995,IS,L,24,0.98,1.71,2.0,7.0146,RED,-8.22
B,551030,鹏华上证AAA科技创新公司债ETF,7833313058.0,Q5,2.34,8.388,11.995,IS,M,8,1.13,1.46,2.0,8.2158,RED,-8.24
B,551030,鹏华上证AAA科技创新公司债ETF,7833313058.0,Q5,2.34,8.388,11.995,IS,ALL,32,0.98,1.68,2.0,7.1399,RED,-8.22
B,551030,鹏华上证AAA科技创新公司债ETF,7833313058.0,Q5,2.34,8.388,11.995,OOS,L,21,0.2,0.65,1.35,18.4538,RED,-8.32
B,551030,鹏华上证AAA科技创新公司债ETF,7833313058.0,Q5,2.34,8.388,11.995,OOS,M,127,0.35,0.8,1.12,14.9937,RED,-8.31
B,551030,鹏华上证AAA科技创新公司债ETF,7833313058.0,Q5,2.34,8.388,11.995,OOS,H,105,0.35,0.69,1.03,17.3841,RED,-8.32
B,551030,鹏华上证AAA科技创新公司债ETF,7833313058.0,Q5,2.34,8.388,11.995,OOS,ALL,253,0.3,0.74,1.11,16.2095,RED,-8.31
B,551500,易方达中证AAA科技创新公司债ETF,4850824529.0,Q5,2.34,8.388,11.995,IS,L,24,0.89,1.4,1.92,8.5679,RED,-8.25
B,551500,易方达中证AAA科技创新公司债ETF,4850824529.0,Q5,2.34,8.388,11.995,IS,M,8,1.27,1.41,1.8,8.5071,RED,-8.25
B,551500,易方达中证AAA科技创新公司债ETF,4850824529.0,Q5,2.34,8.388,11.995,IS,ALL,32,1.04,1.4,1.91,8.5679,RED,-8.25
B,551500,易方达中证AAA科技创新公司债ETF,4850824529.0,Q5,2.34,8.388,11.995,OOS,L,21,0.05,0.24,0.9,49.9792,RED,-8.36
B,551500,易方达中证AAA科技创新公司债ETF,4850824529.0,Q5,2.34,8.388,11.995,OOS,M,126,0.39,0.77,1.15,15.5779,RED,-8.31
B,551500,易方达中证AAA科技创新公司债ETF,4850824529.0,Q5,2.34,8.388,11.995,OOS,H,92,0.35,0.55,0.94,21.8091,RED,-8.33
B,551500,易方达中证AAA科技创新公司债ETF,4850824529.0,Q5,2.34,8.388,11.995,OOS,ALL,239,0.34,0.6,1.03,19.9917,RED,-8.33
B,551550,华夏中证AAA科技创新公司债ETF,7223517476.0,Q5,2.34,8.388,11.995,IS,L,24,0.94,1.38,2.04,8.692,RED,-8.25
B,551550,华夏中证AAA科技创新公司债ETF,7223517476.0,Q5,2.34,8.388,11.995,IS,M,8,1.9,2.21,2.36,5.4276,RED,-8.17
B,551550,华夏中证AAA科技创新公司债ETF,7223517476.0,Q5,2.34,8.388,11.995,IS,ALL,32,1.15,1.51,2.17,7.9437,RED,-8.24
B,551550,华夏中证AAA科技创新公司债ETF,7223517476.0,Q5,2.34,8.388,11.995,OOS,L,21,0.25,0.5,0.85,23.99,RED,-8.34
B,551550,华夏中证AAA科技创新公司债ETF,7223517476.0,Q5,2.34,8.388,11.995,OOS,M,127,0.3,0.59,1.0,20.3305,RED,-8.33
B,551550,华夏中证AAA科技创新公司债ETF,7223517476.0,Q5,2.34,8.388,11.995,OOS,H,105,0.25,0.59,1.03,20.3305,RED,-8.33
B,551550,华夏中证AAA科技创新公司债ETF,7223517476.0,Q5,2.34,8.388,11.995,OOS,ALL,253,0.3,0.59,1.01,20.3305,RED,-8.33
B,551900,招商中证AAA科技创新公司债ETF,4361958988.0,Q5,2.34,8.388,11.995,IS,L,24,0.79,1.15,1.46,10.4304,RED,-8.27
B,551900,招商中证AAA科技创新公司债ETF,4361958988.0,Q5,2.34,8.388,11.995,IS,M,8,1.23,1.71,1.99,7.0146,RED,-8.22
B,551900,招商中证AAA科技创新公司债ETF,4361958988.0,Q5,2.34,8.388,11.995,IS,ALL,32,0.85,1.28,1.57,9.3711,RED,-8.26
B,551900,招商中证AAA科技创新公司债ETF,4361958988.0,Q5,2.34,8.388,11.995,OOS,L,21,0.29,0.5,1.0,23.99,RED,-8.34
B,551900,招商中证AAA科技创新公司债ETF,4361958988.0,Q5,2.34,8.388,11.995,OOS,M,126,0.35,0.7,1.05,17.1357,RED,-8.32
B,551900,招商中证AAA科技创新公司债ETF,4361958988.0,Q5,2.34,8.388,11.995,OOS,H,105,0.15,0.54,1.04,22.213,RED,-8.33
B,551900,招商中证AAA科技创新公司债ETF,4361958988.0,Q5,2.34,8.388,11.995,OOS,ALL,252,0.25,0.6,1.05,19.9917,RED,-8.33
C,300333,兆日科技,424561305.0,Q5,2.34,13.388,19.145,IS,L,157,62.18,82.16,107.93,0.233,GREEN,-5.17
C,300333,兆日科技,424561305.0,Q5,2.34,13.388,19.145,IS,M,111,66.08,83.87,118.47,0.2283,GREEN,-5.0
C,300333,兆日科技,424561305.0,Q5,2.34,13.388,19.145,IS,H,135,75.88,110.54,164.04,0.1732,GREEN,-2.33
C,300333,兆日科技,424561305.0,Q5,2.34,13.388,19.145,IS,ALL,403,65.02,90.19,127.4,0.2123,GREEN,-4.37
C,300333,兆日科技,424561305.0,Q5,2.34,13.388,19.145,OOS,L,21,41.59,49.89,67.45,0.3837,YELLOW,-8.4
C,300333,兆日科技,424561305.0,Q5,2.34,13.388,19.145,OOS,M,128,37.1,49.65,72.81,0.3856,YELLOW,-8.42
C,300333,兆日科技,424561305.0,Q5,2.34,13.388,19.145,OOS,H,97,46.98,66.57,96.49,0.2876,YELLOW,-6.73
C,300333,兆日科技,424561305.0,Q5,2.34,13.388,19.145,OOS,ALL,246,41.8,53.97,85.06,0.3547,YELLOW,-7.99
C,300563,神宇股份,687605685.0,Q5,2.34,13.388,19.145,IS,L,157,54.92,82.0,116.19,0.2335,GREEN,-5.19
C,300563,神宇股份,687605685.0,Q5,2.34,13.388,19.145,IS,M,111,61.55,91.25,129.79,0.2098,GREEN,-4.26
C,300563,神宇股份,687605685.0,Q5,2.34,13.388,19.145,IS,H,135,84.92,113.07,151.63,0.1693,GREEN,-2.08
C,300563,神宇股份,687605685.0,Q5,2.34,13.388,19.145,IS,ALL,403,62.31,97.28,132.6,0.1968,GREEN,-3.66
