factor,h,window,grp,n_days,ic_mean,ic_std,ic_ir,t_stat,avg_n,pos_share,avg_base_width,prior_coverage
dkx_ma10,20,OOS,MID,236,-0.006049689153439024,0.19019745972795854,-0.03180741300168761,-0.48863475025722686,5067.902542372882,0.5254237288135594,5353.771186440678,none
dkx_ma10,20,OOS,HIGH,236,-0.05844381602836527,0.2223859117349045,-0.26280359026534617,-4.037265359782535,5010.779661016949,0.4194915254237288,5350.775423728814,none
dpo_20,5,IS,total,697,-0.043895680372062214,0.13312651353135607,-0.32972906153456205,-8.705097015672067,4591.882352941177,0.37302725968436157,4666.751793400287,none
dpo_20,5,IS,LOW,280,-0.04344906675024354,0.13005059098648414,-0.3340935740519557,-5.590454770623468,4675.496428571429,0.35714285714285715,4738.15,none
dpo_20,5,IS,MID,254,-0.03867658743592882,0.12852909553517483,-0.3009169812864988,-4.795827512030753,4551.929133858268,0.37401574803149606,4654.236220472441,none
dpo_20,5,IS,HIGH,163,-0.052795689083026086,0.1452292714063969,-0.36353338808185054,-4.6412835996945825,4510.509202453988,0.3987730061349693,4563.60736196319,none
dpo_20,5,OOS,total,654,-0.061750124325115355,0.16215474494921858,-0.38080985138272344,-9.738611680482299,5174.567278287462,0.3333333333333333,5348.909785932722,none
dpo_20,5,OOS,LOW,167,-0.04472150227669768,0.10869803212034339,-0.41142881250310903,-5.31683199993558,5123.976047904192,0.31736526946107785,5329.209580838324,none
dpo_20,5,OOS,MID,249,-0.055039412079193,0.13622751359174176,-0.4040256672682129,-6.375417493236787,5112.128514056225,0.2971887550200803,5359.44578313253,none
dpo_20,5,OOS,HIGH,238,-0.08071965050713391,0.2100944550338702,-0.3842064774823341,-5.927248849742452,5275.390756302521,0.38235294117647056,5351.710084033613,none
dpo_20,10,IS,total,697,-0.05161175154925881,0.13373335817442636,-0.38593027389577994,-10.188851598073375,4519.682926829269,0.3715925394548063,4666.751793400287,none
dpo_20,10,IS,LOW,280,-0.05010442443953263,0.13307701824857385,-0.37650696640905224,-6.300166570121239,4614.307142857143,0.37142857142857144,4738.15,none
dpo_20,10,IS,MID,254,-0.04898705476086368,0.13407814139129826,-0.3653619766244982,-5.822911727528758,4458.673228346457,0.3661417322834646,4654.236220472441,none
dpo_20,10,IS,HIGH,163,-0.05829104342027539,0.13491915945391755,-0.4320442230459125,-5.515971386689513,4452.208588957055,0.3803680981595092,4563.60736196319,none
dpo_20,10,OOS,total,649,-0.07396800876994045,0.15499468000100822,-0.477229339545456,-12.157645734163415,5108.187981510016,0.325115562403698,5348.050847457627,none
dpo_20,10,OOS,LOW,167,-0.0418435869871623,0.10628763463452677,-0.39368254953685566,-5.087499741350665,4928.934131736527,0.3652694610778443,5329.209580838324,none
dpo_20,10,OOS,MID,244,-0.0638138060847162,0.14119646598024088,-0.4519504482048888,-7.059691683236199,5141.672131147541,0.3401639344262295,5357.377049180328,none
dpo_20,10,OOS,HIGH,238,-0.10691928563094326,0.18816623205037677,-0.5682171793838031,-8.766027696816765,5199.638655462185,0.2815126050420168,5351.710084033613,none
dpo_20,20,IS,total,697,-0.06505891582126755,0.13738832181748112,-0.47354036326098814,-12.501824327642424,4376.38737446198,0.3486370157819225,4666.751793400287,none
dpo_20,20,IS,LOW,280,-0.06418445109034587,0.1387624789514727,-0.4625490375737099,-7.739925800994625,4489.621428571429,0.3357142857142857,4738.15,none
dpo_20,20,IS,MID,254,-0.05000564794661125,0.14383095443637592,-0.34766958296679734,-5.540941371802983,4297.334645669292,0.41732283464566927,4654.236220472441,none
dpo_20,20,IS,HIGH,163,-0.0900183033355054,0.12100450042980479,-0.7439252508440823,-9.4978017957567,4305.061349693252,0.26380368098159507,4563.60736196319,none
dpo_20,20,OOS,total,639,-0.08322037781172953,0.1504574652787185,-0.5531156440630312,-13.981905776286018,4924.953051643192,0.3004694835680751,5346.245696400626,none
dpo_20,20,OOS,LOW,167,-0.02967546086023189,0.1023484235555113,-0.2899454610958091,-3.746921117194789,4601.652694610779,0.3772455089820359,5329.209580838324,none
dpo_20,20,OOS,MID,236,-0.06429665231525435,0.14652564044015423,-0.4388081984976217,-6.741099456039782,5067.902542372882,0.3983050847457627,5353.771186440678,none
dpo_20,20,OOS,HIGH,236,-0.14003393860862884,0.16416580270557052,-0.8530030999195253,-13.104082267731206,5010.779661016949,0.1483050847457627,5350.775423728814,none
dx_14,5,IS,total,714,-0.007844389911701605,0.06852803801094719,-0.11446978695710627,-3.058721814413299,4577.046218487395,0.43977591036414565,4649.802521008403,none
dx_14,5,IS,LOW,280,-0.004845406913064595,0.0700959151458307,-0.06912538202809668,-1.1566888792361094,4675.767857142857,0.45714285714285713,4738.15,none
dx_14,5,IS,MID,271,-0.00462219618202689,0.06451059517656527,-0.07165018659920833,-1.1795109342261614,4514.39852398524,0.43911439114391143,4610.365313653137,none
dx_14,5,IS,HIGH,163,-0.018353161324954428,0.07159967901711528,-0.2563302179129499,-3.2726051457965353,4511.619631901841,0.4110429447852761,4563.60736196319,none
dx_14,5,OOS,total,654,-0.008570187670901033,0.10113461743521807,-0.08474039738560023,-2.167102087279557,5174.565749235474,0.43577981651376146,5348.909785932722,none
dx_14,5,OOS,LOW,167,-0.01582225426890651,0.07010209591095169,-0.22570301305976614,-2.9167257271486657,5123.976047904192,0.38922155688622756,5329.209580838324,none
dx_14,5,OOS,MID,249,-0.002947709856026751,0.07557318417035297,-0.039004706343749966,-0.6154838845360453,5112.1244979919675,0.4819277108433735,5359.44578313253,none
dx_14,5,OOS,HIGH,238,-0.009363892939963142,0.1367192291501607,-0.06848994832818027,-1.0566114608668784,5275.390756302521,0.42016806722689076,5351.710084033613,none
dx_14,10,IS,total,714,-0.004385168252075044,0.06932806950132826,-0.06325242118549151,-1.6901539317708154,4506.5392156862745,0.4789915966386555,4649.802521008403,none
dx_14,10,IS,LOW,280,-0.003428575432804009,0.06736347326098878,-0.05089665462350127,-0.8516639281558851,4614.564285714286,0.5107142857142857,4738.15,none
dx_14,10,IS,MID,271,-0.00717930126434705,0.06878145314632475,-0.10437844703678911,-1.71828609834771,4426.970479704797,0.4575645756457565,4610.365313653137,none
dx_14,10,IS,HIGH,163,-0.0013829347739779656,0.07369071792505538,-0.018766743124750556,-0.23959773693461855,4453.263803680981,0.4601226993865031,4563.60736196319,none
dx_14,10,OOS,total,649,-0.003095831228626243,0.09791858671387725,-0.031616379816350994,-0.8054424012783015,5108.186440677966,0.44838212634822805,5348.050847457627,none
dx_14,10,OOS,LOW,167,-0.020349332571627958,0.07226478117357406,-0.2815940523330519,-3.6389971313071103,4928.934131736527,0.32934131736526945,5329.209580838324,none
dx_14,10,OOS,MID,244,0.002658420258865037,0.06693826400353388,0.03971450856157086,0.6203604552436017,5141.668032786885,0.5163934426229508,5357.377049180328,none
dx_14,10,OOS,HIGH,238,0.003111300541682215,0.1329698331077594,0.023398544383828792,0.36097516156810205,5199.638655462185,0.46218487394957986,5351.710084033613,none
dx_14,20,IS,total,714,0.0005329271931842162,0.06446987739192755,0.008266297606623733,0.2208819067977029,4366.480392156863,0.48599439775910364,4649.802521008403,none
dx_14,20,IS,LOW,280,0.0048715052993964685,0.06300404631620764,0.07732051485942873,1.2938196802783606,4489.875,0.5214285714285715,4738.15,none
dx_14,20,IS,MID,271,-0.010738128012029493,0.06291551381274431,-0.17067536067478406,-2.8096710374949105,4275.3726937269375,0.41697416974169743,4610.365313653137,none
dx_14,20,IS,HIGH,163,0.011819148609585963,0.06697968901506351,0.17645869641060702,2.2528738226642244,4305.98773006135,0.5398773006134969,4563.60736196319,none
dx_14,20,OOS,total,639,-0.0009844870636662854,0.09726071054455283,-0.010122145501037802,-0.25587214205288333,4924.951486697965,0.4460093896713615,5346.245696400626,none
dx_14,20,OOS,LOW,167,-0.02859992579101765,0.06871442368868079,-0.4162143005170669,-5.3786741340659585,4601.652694610779,0.2874251497005988,5329.209580838324,none
dx_14,20,OOS,MID,236,-0.006931875150914623,0.06769603510413558,-0.10239706269726796,-1.57305352546271,5067.8983050847455,0.4279661016949153,5353.771186440678,none
dx_14,20,OOS,HIGH,236,0.024504334360309493,0.12858445455941908,0.19056995998677276,2.9275912756477807,5010.779661016949,0.576271186440678,5350.775423728814,none
ema_12,5,IS,total,727,-0.0462957947253604,0.17749294135705126,-0.2608317512313354,-7.0327902130978295,4565.486932599725,0.437414030261348,4636.7716643741405,none
ema_12,5,IS,LOW,282,-0.024667757941744816,0.17380559852835964,-0.14192729204703847,-2.3833645244152453,4670.41134751773,0.49645390070921985,4732.301418439716,none
ema_12,5,IS,MID,282,-0.05489088994703504,0.1744655979926992,-0.31462300062922455,-5.283418625476524,4491.464539007092,0.4148936170212766,4583.531914893617,none
ema_12,5,IS,HIGH,163,-0.06884358319448523,0.18583147694293986,-0.3704624443986089,-4.729747868723677,4512.0245398773,0.37423312883435583,4563.60736196319,none
ema_12,5,OOS,total,654,-0.02386137787894861,0.19194264148847837,-0.12431514797289546,-3.1791639520716717,5244.957186544342,0.44648318042813456,5348.909785932722,none
ema_12,5,OOS,LOW,167,-0.014183966843229553,0.18093848229867687,-0.07839110101418859,-1.013036281651448,5123.976047904192,0.47305389221556887,5329.209580838324,none
ema_12,5,OOS,MID,249,-0.028758801823889284,0.16739660639595472,-0.1718003873738283,-2.7109643860345285,5297.008032128514,0.42971887550200805,5359.44578313253,none
ema_12,5,OOS,HIGH,238,-0.025528054688506826,0.22172649660779928,-0.11513308097616363,-1.7761866646682147,5275.390756302521,0.44537815126050423,5351.710084033613,none
ema_12,10,IS,total,727,-0.06374297397958743,0.18144431371648614,-0.3513087441207352,-9.472315719863087,4496.235213204952,0.3741403026134801,4636.7716643741405,none
ema_12,10,IS,LOW,282,-0.04795723397735081,0.17447293479743195,-0.2748691883530848,-4.615838595429782,4609.641843971631,0.3900709219858156,4732.301418439716,none
ema_12,10,IS,MID,282,-0.061775190586716724,0.18010217320318062,-0.3430008060870293,-5.75996301544821,4407.436170212766,0.3971631205673759,4583.531914893617,none
ema_12,10,IS,HIGH,163,-0.09445765862633751,0.19257288243979395,-0.4905034261813513,-6.2623285292764725,4453.662576687117,0.3067484662576687,4563.60736196319,none
ema_12,10,OOS,total,649,-0.027212627553400304,0.20058768630252566,-0.1356644969340656,-3.45611796206584,5139.269645608629,0.44838212634822805,5348.050847457627,none
ema_12,10,OOS,LOW,167,0.00455666859333473,0.19321759429404933,0.023583093506485426,0.3047607323607342,4928.934131736527,0.5329341317365269,5329.209580838324,none
ema_12,10,OOS,MID,244,-0.042717511099549355,0.17112472654507221,-0.24962792906668618,-3.89931290418067,5224.3442622950815,0.39344262295081966,5357.377049180328,none
ema_12,10,OOS,HIGH,238,-0.033608765667872506,0.22986319144566605,-0.14621203793656012,-2.2556494605633604,5199.638655462185,0.44537815126050423,5351.710084033613,none
ema_12,20,IS,total,727,-0.08763292592071815,0.1830137789088942,-0.4788323941682149,-12.910727929107509,4358.66712517194,0.3562585969738652,4636.7716643741405,none
ema_12,20,IS,LOW,282,-0.08648951537485355,0.16780174934967873,-0.515426780173905,-8.655487504072996,4485.812056737589,0.30851063829787234,4732.301418439716,none
ema_12,20,IS,MID,282,-0.08894508112755131,0.18967346096744506,-0.4689379350905479,-7.874807040473455,4261.741134751773,0.3829787234042553,4583.531914893617,none
ema_12,20,IS,HIGH,163,-0.08734098730480938,0.1971135564436343,-0.44309985005919683,-5.657120183535495,4306.386503067484,0.39263803680981596,4563.60736196319,none
ema_12,20,OOS,total,639,-0.027821889945507383,0.20200362383362777,-0.1377296576046664,-3.481592169555652,4924.953051643192,0.4647887323943662,5346.245696400626,none
ema_12,20,OOS,LOW,167,-0.002110170182765961,0.17967898926478126,-0.011744112048940459,-0.15176737470753532,4601.652694610779,0.48502994011976047,5329.209580838324,none
ema_12,20,OOS,MID,236,-0.009139299529695243,0.19038261031445824,-0.0480049071425153,-0.7374653767491175,5067.902542372882,0.5127118644067796,5353.771186440678,none
ema_12,20,OOS,HIGH,236,-0.06469879053241198,0.22258861570518612,-0.2906653169455178,-4.46528532661789,5010.779661016949,0.4025423728813559,5350.775423728814,none
ema_26,5,IS,total,727,-0.044676811574388915,0.17787175279954032,-0.2511742919896856,-6.772396742910883,4565.486932599725,0.4401650618982118,4636.7716643741405,none
ema_26,5,IS,LOW,282,-0.023211035281093705,0.17412448658644536,-0.1333013853256671,-2.2385109182193497,4670.41134751773,0.49645390070921985,4732.301418439716,none
ema_26,5,IS,MID,282,-0.05334547671881324,0.17471292045160686,-0.30533217910228466,-5.1273992009486244,4491.464539007092,0.41843971631205673,4583.531914893617,none
ema_26,5,IS,HIGH,163,-0.06681659896077902,0.18660834855485178,-0.3580579297669466,-4.571377627613545,4512.0245398773,0.3803680981595092,4563.60736196319,none
ema_26,5,OOS,total,654,-0.02138817473530303,0.19169147237169012,-0.11157603658983493,-2.8533812590463445,5244.957186544342,0.45565749235474007,5348.909785932722,none
ema_26,5,OOS,LOW,167,-0.012514741919385104,0.1806518621076544,-0.0692754659341806,-0.895236315241085,5123.976047904192,0.47904191616766467,5329.209580838324,none
ema_26,5,OOS,MID,249,-0.026762136608745272,0.16659587366795364,-0.16064105322371638,-2.5348730633357945,5297.008032128514,0.42971887550200805,5359.44578313253,none
ema_26,5,OOS,HIGH,238,-0.021992152776358374,0.2219400410343116,-0.09909051414908236,-1.52869399771518,5275.390756302521,0.46638655462184875,5351.710084033613,none
ema_26,10,IS,total,727,-0.06178771625579771,0.18165260037639155,-0.3401422062099362,-9.171233055798917,4496.235213204952,0.37551581843191195,4636.7716643741405,none
ema_26,10,IS,LOW,282,-0.04621769126451751,0.17481638070291086,-0.264378492900282,-4.439669861298168,4609.641843971631,0.39361702127659576,4732.301418439716,none
ema_26,10,IS,MID,282,-0.05986481674362831,0.17982541528640972,-0.3329052050194408,-5.590429044285253,4407.436170212766,0.3971631205673759,4583.531914893617,none
ema_26,10,IS,HIGH,163,-0.0920515488323179,0.1934623601350864,-0.47581115400454277,-6.074750155096665,4453.662576687117,0.3067484662576687,4563.60736196319,none
ema_26,10,OOS,total,649,-0.024261348432664448,0.20038250687881512,-0.12107518171402522,-3.084448177223547,5139.269645608629,0.45454545454545453,5348.050847457627,none
ema_26,10,OOS,LOW,167,0.006487826399655722,0.19282921278317225,0.03364545395386222,0.43479508677555717,4928.934131736527,0.5389221556886228,5329.209580838324,none
ema_26,10,OOS,MID,244,-0.04041224827181203,0.17048865986295866,-0.2370377496327087,-3.7026480144930116,5224.3442622950815,0.39344262295081966,5357.377049180328,none
ema_26,10,OOS,HIGH,238,-0.029279384719410082,0.2301730477300956,-0.12720596528635938,-1.9624380524886393,5199.638655462185,0.4579831932773109,5351.710084033613,none
ema_26,20,IS,total,727,-0.08522258254842707,0.18299620161319355,-0.465706838705677,-12.556824397184592,4358.66712517194,0.35488308115543327,4636.7716643741405,none
ema_26,20,IS,LOW,282,-0.08423767177030136,0.167716782004103,-0.502261435997744,-8.434403780085791,4485.812056737589,0.30141843971631205,4732.301418439716,none
ema_26,20,IS,MID,282,-0.08684963357245239,0.18899760174067537,-0.4595277017939055,-7.716782351337166,4261.741134751773,0.375886524822695,4583.531914893617,none
ema_26,20,IS,HIGH,163,-0.08411164052791359,0.1982829217167745,-0.4242001267666304,-5.415824669471725,4306.386503067484,0.4110429447852761,4563.60736196319,none
ema_26,20,OOS,total,639,-0.024464367799922625,0.20102734463561836,-0.12169671665447641,-3.0763042843032724,4924.953051643192,0.4726134585289515,5346.245696400626,none
ema_26,20,OOS,LOW,167,-4.034952068682174e-05,0.17884876729805155,-0.00022560692643511064,-0.0029154840143050123,4601.652694610779,0.49700598802395207,5329.209580838324,none
ema_26,20,OOS,MID,236,-0.007004210863023129,0.18984146761220386,-0.03689505223026872,-0.5667925471118376,5067.902542372882,0.5127118644067796,5353.771186440678,none
ema_26,20,OOS,HIGH,236,-0.059207622417467805,0.2216690946380786,-0.26709913041390226,-4.103254699676296,5010.779661016949,0.4152542372881356,5350.775423728814,none
eom_14,5,IS,total,714,-0.03373583526068945,0.11744191562891024,-0.2872554920449954,-7.675690356244764,4571.557422969187,0.3963585434173669,4649.802521008403,l1_pending
eom_14,5,IS,LOW,280,-0.03761459679878205,0.12073771325754573,-0.31153974830172837,-5.213057081610866,4675.760714285714,0.4142857142857143,4738.15,l1_pending
eom_14,5,IS,MID,271,-0.027162847620628594,0.11127378717682888,-0.2441082334823673,-4.0185286904788935,4499.963099630996,0.4132841328413284,4610.365313653137,l1_pending
eom_14,5,IS,HIGH,163,-0.03800102802014074,0.12184259283948615,-0.3118862389132083,-3.981896940130241,4511.588957055214,0.3374233128834356,4563.60736196319,l1_pending
eom_14,5,OOS,total,654,-0.036346116747706034,0.1492368536484539,-0.24354652258566012,-6.228318413984075,5174.567278287462,0.3730886850152905,5348.909785932722,l1_pending
eom_14,5,OOS,LOW,167,-0.028406762433869144,0.10411911991537257,-0.27282945204452363,-3.5257335341438965,5123.976047904192,0.3652694610778443,5329.209580838324,l1_pending
eom_14,5,OOS,MID,249,-0.03088534750482254,0.12368144378507796,-0.24971690626843104,-3.9404663157794935,5112.128514056225,0.3614457831325301,5359.44578313253,l1_pending
eom_14,5,OOS,HIGH,238,-0.04763016595732265,0.19380567592982287,-0.24576249239764036,-3.791439071822341,5275.390756302521,0.3907563025210084,5351.710084033613,l1_pending
eom_14,10,IS,total,714,-0.037739469488305206,0.11955451768939797,-0.3156674479366155,-8.434879934438102,4501.05462184874,0.40896358543417366,4649.802521008403,l1_pending
eom_14,10,IS,LOW,280,-0.041740906150389175,0.12125275947181283,-0.34424706152846385,-5.7603551126536425,4614.560714285714,0.4107142857142857,4738.15,l1_pending
eom_14,10,IS,MID,271,-0.03688380119105303,0.11443246700415655,-0.3223193745330448,-5.30604656623273,4412.542435424354,0.4022140221402214,4610.365313653137,l1_pending
eom_14,10,IS,HIGH,163,-0.03228845012126118,0.12531613862407062,-0.25765596096223187,-3.289531099983324,4453.233128834356,0.4171779141104294,4563.60736196319,l1_pending
eom_14,10,OOS,total,649,-0.049908337909065965,0.14449751841884534,-0.3453923531364739,-8.799035433826981,5108.187981510016,0.33281972265023113,5348.050847457627,l1_pending
eom_14,10,OOS,LOW,167,-0.028079919429401554,0.09424265330232606,-0.29795340480623433,-3.8504065564235983,4928.934131736527,0.3413173652694611,5329.209580838324,l1_pending
eom_14,10,OOS,MID,244,-0.032399368563486006,0.12236698082075952,-0.26477214969407387,-4.135873192674497,5141.672131147541,0.35655737704918034,5357.377049180328,l1_pending
eom_14,10,OOS,HIGH,238,-0.08317528919656793,0.18371700211521144,-0.45273593755033936,-6.984469868043041,5199.638655462185,0.3025210084033613,5351.710084033613,l1_pending
eom_14,20,IS,total,714,-0.04593868912774865,0.11983551884002841,-0.3833478552304131,-10.24335310190794,4360.994397759104,0.3851540616246499,4649.802521008403,l1_pending
eom_14,20,IS,LOW,280,-0.05200845057863649,0.12481928307609533,-0.41666999919339265,-6.9722226516219425,4489.867857142857,0.3678571428571429,4738.15,l1_pending
eom_14,20,IS,MID,271,-0.03628217857054459,0.11084610303166008,-0.3273202898272536,-5.388372022042824,4260.944649446495,0.42066420664206644,4610.365313653137,l1_pending
eom_14,20,IS,HIGH,163,-0.05156679437163646,0.1250701831783121,-0.4123028611712983,-5.26393055052936,4305.957055214724,0.3558282208588957,4563.60736196319,l1_pending
eom_14,20,OOS,total,639,-0.060961183268892466,0.13367817416203073,-0.45602944273462087,-11.5277171563802,4924.953051643192,0.3302034428794992,5346.245696400626,l1_pending
eom_14,20,OOS,LOW,167,-0.018861498955366943,0.09650552364740664,-0.195444760491425,-2.525702928967089,4601.652694610779,0.41916167664670656,5329.209580838324,l1_pending
eom_14,20,OOS,MID,236,-0.03983996327942639,0.11816532167099211,-0.33715444358838936,-5.179464841487927,5067.902542372882,0.3898305084745763,5353.771186440678,l1_pending
eom_14,20,OOS,HIGH,236,-0.11187328156496347,0.15382568872533875,-0.7272730744259316,-11.172580966332148,5010.779661016949,0.2076271186440678,5350.775423728814,l1_pending
fi_13,5,IS,total,726,-0.04462138198514957,0.10362349199034915,-0.43061067647966667,-11.602540786868559,4566.381542699724,0.3333333333333333,4637.772727272727,l1_pending
fi_13,5,IS,LOW,281,-0.04460802534525227,0.10297452356864435,-0.4331947728363695,-7.261667635659443,4673.124555160142,0.33807829181494664,4735.227758007118,l1_pending
fi_13,5,IS,MID,282,-0.03576108668018573,0.10080329505862767,-0.3547610885079393,-5.957451740237037,4491.446808510638,0.3617021276595745,4583.531914893617,l1_pending
fi_13,5,IS,HIGH,163,-0.05997326230300808,0.10829754019928327,-0.5537823129929685,-7.070219273824983,4512.006134969325,0.27607361963190186,4563.60736196319,l1_pending
fi_13,5,OOS,total,654,-0.06329902479084469,0.1396979502685947,-0.45311348283307534,-11.587663082978736,5237.114678899083,0.2996941896024465,5348.909785932722,l1_pending
fi_13,5,OOS,LOW,167,-0.060324039345592335,0.09593919838799565,-0.6287736437157927,-8.125546213657454,5123.976047904192,0.2694610778443114,5329.209580838324,l1_pending
fi_13,5,OOS,MID,249,-0.05731709052210869,0.11035885318992407,-0.5193701172616193,-8.195522213830104,5276.409638554217,0.285140562248996,5359.44578313253,l1_pending
fi_13,5,OOS,HIGH,238,-0.07164492480039261,0.18564901878752232,-0.3859159895824235,-5.953621917930356,5275.390756302521,0.33613445378151263,5351.710084033613,l1_pending
fi_13,10,IS,total,726,-0.04972964949428148,0.10448110148333516,-0.47596789073106593,-12.824663128638797,4497.031680440771,0.33884297520661155,4637.772727272727,l1_pending
fi_13,10,IS,LOW,281,-0.04663031950549231,0.10585035428961131,-0.4405305945212962,-7.384638415204198,4612.131672597865,0.33807829181494664,4735.227758007118,l1_pending
fi_13,10,IS,MID,282,-0.04553778754642769,0.10745582226712208,-0.423781481409414,-7.116501233325771,4407.418439716312,0.3723404255319149,4583.531914893617,l1_pending
fi_13,10,IS,HIGH,163,-0.06232484456265276,0.0961918157784945,-0.6479225291491655,-8.272121095340985,4453.644171779141,0.2822085889570552,4563.60736196319,l1_pending
fi_13,10,OOS,total,649,-0.07645045081311483,0.13150115029723672,-0.5813671640157608,-14.8106066326747,5131.471494607088,0.2526964560862866,5348.050847457627,l1_pending
fi_13,10,OOS,LOW,167,-0.061751944031385994,0.08605600758144194,-0.7175785371282186,-9.273158351401177,4928.934131736527,0.2275449101796407,5329.209580838324,l1_pending
fi_13,10,OOS,MID,244,-0.0672365045469991,0.11725559741418891,-0.5734182932819455,-8.957080078528524,5203.602459016393,0.2459016393442623,5357.377049180328,l1_pending
fi_13,10,OOS,HIGH,238,-0.09621033955883315,0.16542413653311744,-0.5815979552631494,-8.972456253043186,5199.638655462185,0.2773109243697479,5351.710084033613,l1_pending
fi_13,20,IS,total,726,-0.060102354825066776,0.10154062242627615,-0.5919045342538082,-15.948504938977132,4359.282369146005,0.2741046831955923,4637.772727272727,l1_pending
fi_13,20,IS,LOW,281,-0.0569007867185777,0.10662657432623977,-0.5336454545044402,-8.945527898498971,4487.88256227758,0.298932384341637,4735.227758007118,l1_pending
fi_13,20,IS,MID,282,-0.051333903355110524,0.10715359061064715,-0.47906843870157545,-8.044927125009286,4261.723404255319,0.3333333333333333,4583.531914893617,l1_pending
fi_13,20,IS,HIGH,163,-0.08079158152722068,0.07741912539756625,-1.0435610207727877,-13.323295217942288,4306.368098159509,0.12883435582822086,4563.60736196319,l1_pending
fi_13,20,OOS,total,639,-0.08635471699391037,0.1282040102828651,-0.6735726659671579,-17.02687249967089,4924.953051643192,0.2519561815336463,5346.245696400626,l1_pending
fi_13,20,OOS,LOW,167,-0.054860146921320775,0.07690948548600363,-0.713307943417519,-9.217970118079284,4601.652694610779,0.19760479041916168,5329.209580838324,l1_pending
fi_13,20,OOS,MID,236,-0.0634709425527332,0.11541085198909501,-0.5499564508780376,-8.4485913083495,5067.902542372882,0.3432203389830508,5353.771186440678,l1_pending
fi_13,20,OOS,HIGH,236,-0.1315249033084878,0.15441806775659328,-0.8517455581416055,-13.084763544370734,5010.779661016949,0.19915254237288135,5350.775423728814,l1_pending
fisher_9,5,IS,total,719,-0.022328083443267414,0.11822276164297688,-0.18886450572603278,-5.064245974983512,4572.606397774687,0.4422809457579972,4644.794158553546,none
fisher_9,5,IS,LOW,280,-0.028195777426863102,0.11818150467647853,-0.2385802880412544,-3.992211802462066,4675.792857142857,0.44642857142857145,4738.15,none
fisher_9,5,IS,MID,276,-0.015914988705674697,0.11485635213888311,-0.13856428842899746,-2.302002849625146,4503.851449275362,0.4528985507246377,4598.032608695652,none
fisher_9,5,IS,HIGH,163,-0.02310759161608212,0.12396665087339517,-0.1864016770097425,-2.379817301034521,4511.773006134969,0.4171779141104294,4563.60736196319,none
fisher_9,5,OOS,total,654,-0.034353344798875106,0.1413613703371363,-0.24301791017549523,-6.214799984843161,5182.35626911315,0.41590214067278286,5348.909785932722,none
fisher_9,5,OOS,LOW,167,-0.020580495204981463,0.09705046232101917,-0.2120597338001979,-2.740415703283282,5123.970059880239,0.46107784431137727,5329.209580838324,none
fisher_9,5,OOS,MID,249,-0.02604587296215543,0.11898398924002693,-0.21890233407465415,-3.454220568228025,5132.590361445783,0.42168674698795183,5359.44578313253,none
fisher_9,5,OOS,HIGH,238,-0.052708917780066034,0.18194181166346016,-0.2897020607751357,-4.469305717461245,5275.390756302521,0.37815126050420167,5351.710084033613,none
fisher_9,10,IS,total,719,-0.01911989606639001,0.12044740542210924,-0.1587406220946323,-4.256498876899938,4502.589707927677,0.4631432545201669,4644.794158553546,none
fisher_9,10,IS,LOW,280,-0.02454674672802534,0.11972606109343155,-0.20502425707356733,-3.4307120072659996,4614.585714285714,0.42857142857142855,4738.15,none
fisher_9,10,IS,MID,276,-0.018695602190492877,0.11750306006885042,-0.15910736434896477,-2.6432900589342228,4418.014492753623,0.4855072463768116,4598.032608695652,none
fisher_9,10,IS,HIGH,163,-0.01051613486694044,0.1266833374969032,-0.08301119211670208,-1.059815954169247,4453.411042944786,0.48466257668711654,4563.60736196319,none
fisher_9,10,OOS,total,649,-0.04315402082997414,0.1313026583474723,-0.3286606788704434,-8.372788027371282,5108.180277349769,0.3713405238828968,5348.050847457627,none
fisher_9,10,OOS,LOW,167,-0.030872876921361918,0.09073624549357416,-0.3402485605771323,-4.3969804248817566,4928.928143712575,0.38323353293413176,5329.209580838324,none
fisher_9,10,OOS,MID,244,-0.022544074982992317,0.11145115344030364,-0.20227762824426537,-3.1596775608758807,5141.6557377049185,0.4098360655737705,5357.377049180328,none
fisher_9,10,OOS,HIGH,238,-0.07290098645771281,0.16493520427408964,-0.4419977334648691,-6.818808923878376,5199.638655462185,0.3235294117647059,5351.710084033613,none
fisher_9,20,IS,total,719,-0.024610947353028594,0.1259967875958934,-0.19532995898246805,-5.2376117723548985,4363.500695410292,0.47009735744089015,4644.794158553546,none
fisher_9,20,IS,LOW,280,-0.022502193418305737,0.13207516731217775,-0.17037414281761779,-2.8509046970101695,4489.9,0.49642857142857144,4738.15,none
fisher_9,20,IS,MID,276,-0.022722378165848423,0.11850830215204956,-0.1917365935822366,-3.1853675272896624,4269.148550724638,0.463768115942029,4598.032608695652,none
fisher_9,20,IS,HIGH,163,-0.031431169422869866,0.12812949824115755,-0.24530783195382558,-3.1318807423200954,4306.134969325153,0.43558282208588955,4563.60736196319,none
fisher_9,20,OOS,total,639,-0.05424638763468335,0.13696653555146623,-0.39605577680907206,-10.011675881774847,4924.945226917058,0.35524256651017216,5346.245696400626,none
fisher_9,20,OOS,LOW,167,-0.03831875378622185,0.10050042789206297,-0.3812795088531964,-4.9272171320648015,4601.646706586826,0.3652694610778443,5329.209580838324,none
fisher_9,20,OOS,MID,236,-0.02004951594629165,0.10519883726232113,-0.19058685882902573,-2.9278508805884114,5067.885593220339,0.4449152542372881,5353.771186440678,none
