node_id,node_type,path,granularity,domain_id,subdomain_id,blueprint_id,belongs_to,owner,change_policy,impact_level,modification_permission,file_header_score,tags,architecture_layer,design_maturity,deployment_lifecycle,trust_zone,license,drive_direction,type_specific_data,last_verified,node_name,file_path,build_status,can_build,gate_reason,hard_boundary_ref,consumed_interfaces,blueprint_id_invalid,blueprint_path,content_hash
473353,test,tests/audit/test_incremental_scanner.py,file,D_AUDITTEST,D_AUDITTEST,MOD-INF-033,MOD-INF-033,"",stable,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.governance.drift_detection.incremental_scanner""], ""build_status"": ""generated""}",2026-07-04T19:01:24.980426,"",tests/audit/test_incremental_scanner.py,generated,0,"","","",0,,e11367217b9171fd29040a75ec8e16ef078ab8f796e96041f4d0710984019026
473354,test,tests/audit/test_performance_baseline.py,file,D_AUDITTEST,D_AUDITTEST,MOD-INF-023,MOD-INF-023,"",evolving,M,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.governance.drift_detector_core.performance_baseline""], ""build_status"": ""generated""}",2026-07-04T19:01:24.980935,"",tests/audit/test_performance_baseline.py,generated,0,"","","",0,,a36f9d75d523f9bdc368422c1a8cbc3eedb7a304d86224eb10b6d4418375e32a
473355,test,tests/audit/test_mtti_tracker.py,file,D_AUDITTEST,D_AUDITTEST,MOD-FEEDBACK_LOOP,MOD-FEEDBACK_LOOP,"",evolving,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.trading.feedback_loop.diagnosers.mtti_tracker""], ""build_status"": ""generated""}",2026-07-04T19:01:24.981443,"",tests/audit/test_mtti_tracker.py,generated,0,"","","",0,,e01401b8609f8ef615b36fb57bcaf54798d37be14a63194441286ffbede9ece4
473356,test,tests/audit/test_preventive_repair.py,file,D_AUDITTEST,D_AUDITTEST,MOD-FEEDBACK_LOOP,MOD-FEEDBACK_LOOP,"",evolving,M,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.trading.feedback_loop.verifiers.preventive_repair""], ""build_status"": ""generated""}",2026-07-04T19:01:24.981443,"",tests/audit/test_preventive_repair.py,generated,0,"","","",0,,87e01f1d4ffcd2b1591be081f0902b822ead4b812ec62339b3ab5f0e98d3cc29
473357,test,tests/audit/test_pre_flight_simulator.py,file,D_AUDITTEST,D_AUDITTEST,MOD-FEEDBACK_LOOP,MOD-FEEDBACK_LOOP,"",evolving,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.trading.feedback_loop.verifiers.pre_flight_simulator""], ""build_status"": ""generated""}",2026-07-04T19:01:24.981949,"",tests/audit/test_pre_flight_simulator.py,generated,0,"","","",0,,269831e517b3e6f23abf2aa3db0d39d9717c97b697e6edacd1f8a446f11b07ea
473358,test,tests/audit/test_point_in_time_reconstructor.py,file,D_AUDITTEST,D_AUDITTEST,MOD-FEEDBACK_LOOP,MOD-FEEDBACK_LOOP,"",evolving,M,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.trading.feedback_loop.forensic.point_in_time_reconstructor""], ""build_status"": ""generated""}",2026-07-04T19:01:24.981949,"",tests/audit/test_point_in_time_reconstructor.py,generated,0,"","","",0,,a911dd5c0b5a17cc47a47c0b1f598d0c096348404b9fa839abee4f37415258c5
473359,test,tests/audit/test_python_compat.py,file,D_AUDITTEST,D_AUDITTEST,MOD-INF-033,MOD-INF-033,"",evolving,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.governance.drift_detection.python_compat""], ""build_status"": ""generated""}",2026-07-04T19:01:24.982501,"",tests/audit/test_python_compat.py,generated,0,"","","",0,,203e1e2b2e1e9e36ab1018cdd1124701ab992192f8592ab98669937a965b3ea3
473360,test,tests/audit/test_serialization_format_tracker.py,file,D_AUDITTEST,D_AUDITTEST,MOD-FEEDBACK_LOOP,MOD-FEEDBACK_LOOP,"",evolving,M,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.trading.feedback_loop.forensic.serialization_format_tracker""], ""build_status"": ""generated""}",2026-07-04T19:01:24.982501,"",tests/audit/test_serialization_format_tracker.py,generated,0,"","","",0,,d7d220b6b482dfca677d6192c78930f41940d2f6f477f2beb40a734e7ad0b04e
473361,test,tests/audit/test_sim2real_calibration.py,file,D_AUDITTEST,D_AUDITTEST,MOD-FEEDBACK_LOOP,MOD-FEEDBACK_LOOP,"",evolving,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.trading.feedback_loop.verifiers.sim2real_calibration""], ""build_status"": ""generated""}",2026-07-04T19:01:24.983007,"",tests/audit/test_sim2real_calibration.py,generated,0,"","","",0,,639aebbc8ebeffa72dccc746b08891ef8b81816818e104c62a3ec16f5bacc041
473362,test,tests/audit/test_regime_gain_scheduling.py,file,D_AUDITTEST,D_AUDITTEST,MOD-FEEDBACK_LOOP,MOD-FEEDBACK_LOOP,"",evolving,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.trading.feedback_loop.diagnosers.regime_gain_scheduling""], ""build_status"": ""generated""}",2026-07-04T19:01:24.983007,"",tests/audit/test_regime_gain_scheduling.py,generated,0,"","","",0,,94c932185e6378a831ab833e1ed98010844d9471a9b4adfd37de3d0389eb47a6
473363,test,tests/audit/test_regime_detector.py,file,D_AUDITTEST,D_AUDITTEST,MOD-INF-023,MOD-INF-023,"",evolving,M,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.governance.drift_detector_core.regime_detector""], ""build_status"": ""generated""}",2026-07-04T19:01:24.983007,"",tests/audit/test_regime_detector.py,generated,0,"","","",0,,9d13638c581f4fc90dcef95015d0dd504b41e3ac650ad1f4bce827ee7ce48351
473364,test,tests/audit/test_socratic_questions.py,file,D_AUDITTEST,D_AUDITTEST,MOD-FEEDBACK_LOOP,MOD-FEEDBACK_LOOP,"",evolving,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.trading.feedback_loop.diagnosers.socratic_questions""], ""build_status"": ""generated""}",2026-07-04T19:01:24.984516,"",tests/audit/test_socratic_questions.py,generated,0,"","","",0,,ca7b97d676fdc91ec9c218759726dc3fb23580c97ef4e05f9b8a499df9bcec32
473365,test,tests/audit/test_roi_engine.py,file,D_AUDITTEST,D_AUDITTEST,MOD-INF-033,MOD-INF-033,"",evolving,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.governance.drift_detection.roi_engine""], ""build_status"": ""generated""}",2026-07-04T19:01:24.984516,"",tests/audit/test_roi_engine.py,generated,0,"","","",0,,be78296aa2981b936d2b0268c4c9e517cae3be5011dacb115ae0506dc8e5b0f6
473366,test,tests/audit/test_state_machine.py,file,D_AUDITTEST,D_AUDITTEST,MOD-INF-033,MOD-INF-033,"",evolving,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.governance.drift_detection.drift_models"", ""zephyr.infrastructure.auto_fix_engine.state_machine""], ""build_status"": ""generated""}",2026-07-04T19:01:24.984516,"",tests/audit/test_state_machine.py,generated,0,"","","",0,,25222483c0d36a2ad97bed5849554e2a273c7585ad1b53b87a5504b484b9096f
473367,test,tests/audit/test_scan_mutex.py,file,D_AUDITTEST,D_AUDITTEST,MOD-INF-033,MOD-INF-033,"",evolving,M,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.governance.drift_detection.drift_models"", ""zephyr.governance.drift_detection.scan_mutex""], ""build_status"": ""generated""}",2026-07-04T19:01:24.984516,"",tests/audit/test_scan_mutex.py,generated,0,"","","",0,,065be5625035725110e99386304be03008832f2b2af04f8887465e6be63aba01
473368,test,tests/audit/test_suppression_learner.py,file,D_AUDITTEST,D_AUDITTEST,MOD-INF-033,MOD-INF-033,"",evolving,M,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.governance.drift_detection.suppression_learner""], ""build_status"": ""generated""}",2026-07-04T19:01:24.984516,"",tests/audit/test_suppression_learner.py,generated,0,"","","",0,,1f20208d827aa77005c514fa68bac0d5aa47917faa5c3e6e259994fe25e9c92b
473369,test,tests/audit/test_tamper_proof_audit.py,file,D_AUDITTEST,D_AUDITTEST,MOD-INF-033,MOD-INF-033,"",evolving,H,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.governance.drift_detection.tamper_proof_audit""], ""build_status"": ""generated""}",2026-07-04T19:01:24.986133,"",tests/audit/test_tamper_proof_audit.py,generated,0,"","","",0,,3cd44cb136671141e5c9b0dc061c22936414b21d6f9175d55c242bb806019c1f
473370,test,tests/audit/test_statistical_hygiene_auditor.py,file,D_AUDITTEST,D_AUDITTEST,MOD-FEEDBACK_LOOP,MOD-FEEDBACK_LOOP,"",evolving,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.trading.feedback_loop.diagnosers.statistical_hygiene_auditor""], ""build_status"": ""generated""}",2026-07-04T19:01:24.986133,"",tests/audit/test_statistical_hygiene_auditor.py,generated,0,"","","",0,,2baef1d8bf3d7ee591ab2c7d2411e2a3a19c50145745d6559d8b12cafed2222b
473371,test,tests/audit/test_sub_agent_collusion.py,file,D_AUDITTEST,D_AUDITTEST,MOD-FEEDBACK_LOOP,MOD-FEEDBACK_LOOP,"",evolving,M,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.trading.feedback_loop.forensic.sub_agent_collusion""], ""build_status"": ""generated""}",2026-07-04T19:01:24.986133,"",tests/audit/test_sub_agent_collusion.py,generated,0,"","","",0,,5422f26a4658e45cf340ce9dcd2efa5d3b3e661863c55c771214b67e3cd33d82
473372,test,tests/audit/test_toil_quantification.py,file,D_AUDITTEST,D_AUDITTEST,MOD-FEEDBACK_LOOP,MOD-FEEDBACK_LOOP,"",evolving,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.trading.feedback_loop.diagnosers.toil_quantification""], ""build_status"": ""generated""}",2026-07-04T19:01:24.987642,"",tests/audit/test_toil_quantification.py,generated,0,"","","",0,,56d9b839aa2de53708d2932091885ee0f4d3c451358074fd846fb87328b748d3
473373,test,tests/audit/test_toctou_revalidation.py,file,D_AUDITTEST,D_AUDITTEST,MOD-FEEDBACK_LOOP,MOD-FEEDBACK_LOOP,"",evolving,H,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.trading.feedback_loop.verifiers.toctou_revalidation""], ""build_status"": ""generated""}",2026-07-04T19:01:24.987642,"",tests/audit/test_toctou_revalidation.py,generated,0,"","","",0,,c3258970ab03166e6fe6460ef0f091de6df27ea06cffe7a6dd2f390b5ebdcb99
473374,test,tests/audit/test_symlink_checker.py,file,D_AUDITTEST,D_AUDITTEST,MOD-INF-033,MOD-INF-033,"",evolving,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.governance.drift_detection.symlink_checker""], ""build_status"": ""generated""}",2026-07-04T19:01:24.987642,"",tests/audit/test_symlink_checker.py,generated,0,"","","",0,,53a03601f1144acb760b654640330f9f532fce31ca40e0d5b016c1df00e88661
473375,test,tests/audit/test_tone_adapter_v2.py,file,D_AUDITTEST,D_AUDITTEST,MOD-FEEDBACK_LOOP,MOD-FEEDBACK_LOOP,"",evolving,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.trading.feedback_loop.diagnosers.tone_adapter_v2""], ""build_status"": ""generated""}",2026-07-04T19:01:24.987642,"",tests/audit/test_tone_adapter_v2.py,generated,0,"","","",0,,5cedc753389d91b0b28d7bbe5991f953bd2fe27e804e8d2e2a9403b577dccda0
473376,test,tests/audit/test_test_fixture_checker.py,file,D_AUDITTEST,D_AUDITTEST,MOD-INF-033,MOD-INF-033,"",evolving,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.governance.drift_detection.test_fixture_checker""], ""build_status"": ""generated""}",2026-07-04T19:01:24.989237,"",tests/audit/test_test_fixture_checker.py,generated,0,"","","",0,,b1958fada1153bcc1dd5137df25d17145e0e5cd46c3e14ca76d9354c25106ea7
473377,test,tests/audit/test_traffic_replay_validator.py,file,D_AUDITTEST,D_AUDITTEST,MOD-FEEDBACK_LOOP,MOD-FEEDBACK_LOOP,"",evolving,M,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.trading.feedback_loop.detectors.traffic_replay_validator""], ""build_status"": ""generated""}",2026-07-04T19:01:24.989237,"",tests/audit/test_traffic_replay_validator.py,generated,0,"","","",0,,46d2dfe75d467e3e59dd4e697b36ad1edfcb38382771f7b5d11792a2511169b8
473378,test,tests/audit/test_tone_adapter.py,file,D_AUDITTEST,D_AUDITTEST,MOD-FEEDBACK_LOOP,MOD-FEEDBACK_LOOP,"",evolving,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.trading.feedback_loop.diagnosers.tone_adapter""], ""build_status"": ""generated""}",2026-07-04T19:01:24.990243,"",tests/audit/test_tone_adapter.py,generated,0,"","","",0,,858c4e049ae8807d24974726d258eb7d65cdb69c9153ef3d30bc77089f6fa92e
473379,test,tests/audit/test_trend_analyzer.py,file,D_AUDITTEST,D_AUDITTEST,MOD-INF-033,MOD-INF-033,"",evolving,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.governance.drift_detection.trend_analyzer""], ""build_status"": ""generated""}",2026-07-04T19:01:24.990243,"",tests/audit/test_trend_analyzer.py,generated,0,"","","",0,,195455a40d961675762e8daf58c451a680d0b6c220bca31869e63c15e8a01ea5
473380,test,tests/audit/test_value_added_baseline.py,file,D_AUDITTEST,D_AUDITTEST,MOD-FEEDBACK_LOOP,MOD-FEEDBACK_LOOP,"",evolving,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.trading.feedback_loop.diagnosers.value_added_baseline""], ""build_status"": ""generated""}",2026-07-04T19:01:24.990243,"",tests/audit/test_value_added_baseline.py,generated,0,"","","",0,,7b436ee006ad8f5e21a8fa50e5a83e79c96f4c0fabc1409e3558806e389e8b15
473381,test,tests/audit/test_verification_engine.py,file,D_AUDITTEST,D_AUDITTEST,MOD-FEEDBACK_LOOP,MOD-FEEDBACK_LOOP,"",stable,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.trading.feedback_loop.verifiers.verification_engine""], ""build_status"": ""generated""}",2026-07-04T19:01:24.990243,"",tests/audit/test_verification_engine.py,generated,0,"","","",0,,1e2a2cda8773308bd1d32560f6e29afb2a147b5f02d9b3e4d03224a93c610e2b
473382,test,tests/automation/test_auto_bootstrap.py,file,D_AUDITTEST,D_AUDITTEST,MOD-INF-015,MOD-INF-015,"",evolving,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [], ""build_status"": ""generated""}",2026-07-04T19:01:24.991965,"",tests/automation/test_auto_bootstrap.py,generated,0,"","","",0,,05ca6a5efe9439c28ac8ab934cb7ec754dedbc7040908decdef768c48bbe9e9f
473383,test,tests/audit/test_zombie_fle_detector.py,file,D_AUDITTEST,D_AUDITTEST,MOD-FEEDBACK_LOOP,MOD-FEEDBACK_LOOP,"",evolving,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.trading.feedback_loop.diagnosers.zombie_fle_detector""], ""build_status"": ""generated""}",2026-07-04T19:01:24.992482,"",tests/audit/test_zombie_fle_detector.py,generated,0,"","","",0,,25252d324a4326b22efd4abc9aff17bbd0ad92e53c3078fc82e07f3638a7163c
473384,test,tests/automation/test_auto_diagnosis.py,file,D_AUDITTEST,D_AUDITTEST,MOD-FEEDBACK_LOOP,MOD-FEEDBACK_LOOP,"",evolving,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.trading.feedback_loop.diagnosers.auto_diagnosis""], ""build_status"": ""generated""}",2026-07-04T19:01:24.992482,"",tests/automation/test_auto_diagnosis.py,generated,0,"","","",0,,ea66eb4f9ed9a9a28694d3a4bc9499153e07c10cb2eea29d4de0fb0d492518ef
473385,test,tests/automation/test_auto_diagnostics.py,file,D_AUDITTEST,D_AUDITTEST,MOD-INF-002,MOD-INF-002,"",evolving,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.infrastructure.auto_diagnostics""], ""build_status"": ""generated""}",2026-07-04T19:01:24.992988,"",tests/automation/test_auto_diagnostics.py,generated,0,"","","",0,,c3c35f9220a44bc4de30caf8059aeb77c48d41ade18bc090bd8818f31a93eeff
473386,test,tests/automation/test_auto_fix_autopilot.py,file,D_AUDITTEST,D_AUDITTEST,MOD-INF-031,MOD-INF-031,"",volatile,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.trading.autopilot""], ""build_status"": ""generated""}",2026-07-04T19:01:24.993496,"",tests/automation/test_auto_fix_autopilot.py,generated,0,"","","",0,,57eb5042b42aa11f90f626d6cd9a67dfd833f8471e5cdccad730f08fcd881e9e
473387,test,tests/automation/test_auto_fix_engine.py,file,D_AUDITTEST,D_AUDITTEST,MOD-INF-031,MOD-INF-031,"",stable,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [], ""build_status"": ""generated""}",2026-07-04T19:01:24.993496,"",tests/automation/test_auto_fix_engine.py,generated,0,"","","",0,,393d33b3bc29e0aeefa7365dcc0ea58a9e6a696c657cf72f2325880c286a16e4
473388,test,tests/automation/test_auto_fix_phase_manager.py,file,D_AUDITTEST,D_AUDITTEST,MOD-INF-031,MOD-INF-031,"",volatile,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.governance.ops_governance.phase_manager"", ""zephyr.governance.ops_governance.phase_check_registry"", ""zephyr.infrastructure.auto_fix_engine.fix_scheduler"", ""zephyr.infrastructure.auto_fix_engine.fix_scheduler"", ""zephyr.infrastructure.auto_fix_engine.fix_scheduler"", ""zephyr.infrastructure.auto_fix_engine.engine"", ""zephyr.infrastructure.auto_fix_engine.engine""], ""build_status"": ""generated""}",2026-07-04T19:01:24.994005,"",tests/automation/test_auto_fix_phase_manager.py,generated,0,"","","",0,,f826819ec66e82676c5e831e83251f94c4894c9ea0a98b702885dd72d4835254
473389,test,tests/automation/test_auto_fixer.py,file,D_AUDITTEST,D_AUDITTEST,MOD-INF-017,MOD-INF-017,"",evolving,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.governance.code_dedup.auto_fixer""], ""build_status"": ""generated""}",2026-07-04T19:01:24.994005,"",tests/automation/test_auto_fixer.py,generated,0,"","","",0,,95abcff0e23524247dadca5cb7061b0fa4a98132f1048b0f0a65078c58dee94a
473390,test,tests/automation/test_auto_fix_red_blue.py,file,D_AUDITTEST,D_AUDITTEST,MOD-INF-031,MOD-INF-031,"",volatile,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.infrastructure.auto_fix_engine.models"", ""zephyr.infrastructure.auto_fix_engine.fix_safety"", ""zephyr.infrastructure.auto_fix_engine.fix_budget"", ""zephyr.infrastructure.auto_fix_engine.fix_reliability"", ""zephyr.infrastructure.auto_fix_engine.shadow_workspace"", ""zephyr.infrastructure.auto_fix_engine.self_heal_agent""], ""build_status"": ""generated""}",2026-07-04T19:01:24.994005,"",tests/automation/test_auto_fix_red_blue.py,generated,0,"","","",0,,e0e0445976b3c4c8d6d6b1a11a85b2f66e09db1c9f48b4471bcdbeba2da06e1d
473391,test,tests/automation/test_auto_integrator.py,file,D_AUDITTEST,D_AUDITTEST,MOD-INF-035,MOD-INF-035,"",evolving,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.trading.auto_integrator"", ""zephyr.trading.capability_card"", ""zephyr.trading.capability_registry"", ""zephyr.trading.module_onboarding_scanner""], ""build_status"": ""generated""}",2026-07-04T19:01:24.994005,"",tests/automation/test_auto_integrator.py,generated,0,"","","",0,,fff11de54c77a497d9aca09a4d9161ba962a4290f5fde450e9c8502ef5cc04e0
473392,test,tests/automation/test_auto_reward.py,file,D_AUDITTEST,D_AUDITTEST,MOD-FEEDBACK_LOOP,MOD-FEEDBACK_LOOP,"",evolving,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.trading.feedback_loop.evolution.auto_reward""], ""build_status"": ""generated""}",2026-07-04T19:01:24.994005,"",tests/automation/test_auto_reward.py,generated,0,"","","",0,,43c0a30773deba0d37e3811bbfaf3aaf3dcfdda5e8d63f377aed3f3db73cdd26
473393,test,tests/automation/test_auto_evolution_root.py,file,D_AUDITTEST,D_AUDITTEST,MOD-FEEDBACK_LOOP,MOD-FEEDBACK_LOOP,"",stable,M,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.trading.feedback_loop.auto_evolution"", ""zephyr.trading.feedback_loop.evolution_engine""], ""build_status"": ""generated""}",2026-07-04T19:01:24.995614,"",tests/automation/test_auto_evolution_root.py,generated,0,"","","",0,,f26bb12c34a3f35d11c7aed5c3ae3ece81ef5652173753c2b4968d0ad63d97d0
473394,test,tests/automation/test_auto_rollback_trigger.py,file,D_AUDITTEST,D_AUDITTEST,MOD-INF-021,MOD-INF-021,"",evolving,M,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.infrastructure.rollback.auto_rollback_trigger""], ""build_status"": ""generated""}",2026-07-04T19:01:24.995614,"",tests/automation/test_auto_rollback_trigger.py,generated,0,"","","",0,,77491d9c94343b085916d4fb59550b3136000765314e9bde2c1a8a085ed8b204
473395,test,tests/automation/test_auto_runtime_core.py,file,D_AUDITTEST,D_AUDITTEST,MOD-INF-035,MOD-INF-035,"",evolving,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.trading.auto_runtime_core"", ""zephyr.trading.runtime_config""], ""build_status"": ""generated""}",2026-07-04T19:01:24.995614,"",tests/automation/test_auto_runtime_core.py,generated,0,"","","",0,,7ac24b6db1605393c30c143d538412cbf99a529199278205eb260622128863fa
473396,test,tests/automation/test_auto_maintenance.py,file,D_AUDITTEST,D_AUDITTEST,MOD-INF-018,MOD-INF-018,"",evolving,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.security.access_control.auto_maintenance""], ""build_status"": ""generated""}",2026-07-04T19:01:24.995614,"",tests/automation/test_auto_maintenance.py,generated,0,"","","",0,,3b0297775dae5b1bc71b48c4b98ce7fd119185a9722bdf58318d820c9816bf12
473397,test,tests/automation/test_auto_rollback.py,file,D_AUDITTEST,D_AUDITTEST,MOD-FEEDBACK_LOOP,MOD-FEEDBACK_LOOP,"",evolving,M,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.trading.feedback_loop.verifiers.auto_rollback""], ""build_status"": ""generated""}",2026-07-04T19:01:24.997121,"",tests/automation/test_auto_rollback.py,generated,0,"","","",0,,8f775270b19d7eedf80f38503fb7a86cd45f751158527eb86dfb7af097f0f30d
473398,test,tests/automation/test_auto_runtime_e2e.py,file,D_AUDITTEST,D_AUDITTEST,MOD-INF-035,MOD-INF-035,"",evolving,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.trading.auto_runtime_core"", ""zephyr.trading.runtime_config"", ""zephyr.trading.capability_registry"", ""zephyr.trading.dream_cycle"", ""zephyr.trading.health_monitor"", ""zephyr.trading.work_orchestrator"", ""zephyr.trading.work_dag"", ""zephyr.trading.health_monitor""], ""build_status"": ""generated""}",2026-07-04T19:01:24.997669,"",tests/automation/test_auto_runtime_e2e.py,generated,0,"","","",0,,8b9faf391c1c05512a1d8f80ac5a605cbb5a3fc563b9074435efa7507d39a6aa
473399,test,tests/automation/test_auto_split.py,file,D_AUDITTEST,D_AUDITTEST,"","","",evolving,M,ai_modifiable,1,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.governance.persistence.task_repo"", ""zephyr.governance.rule_enforcement.task_types"", ""zephyr.integration.shared.schema.execution_model"", ""zephyr.integration.shared.schema.severity_types"", ""zephyr.shared.io.paths""], ""build_status"": ""generated""}",2026-07-04T19:01:24.998181,"",tests/automation/test_auto_split.py,generated,0,"","","",0,,fea234f79d6b33a379fafd9c37fc690e89d675d00a5be21147a17d23d9fa72d7
473400,test,tests/automation/test_auto_runtime_fle_integration.py,file,D_AUDITTEST,D_AUDITTEST,MOD-FEEDBACK_LOOP,MOD-FEEDBACK_LOOP,"",evolving,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.trading.auto_runtime_core"", ""zephyr.trading.runtime_config"", ""zephyr.trading.feedback_loop.scheduler""], ""build_status"": ""generated""}",2026-07-04T19:01:24.998181,"",tests/automation/test_auto_runtime_fle_integration.py,generated,0,"","","",0,,cdc1eb31767b458bbe7b22f41f19082f844b0ce898813f85e8f8cbb40d5ef7e2
473401,test,tests/automation/test_auto_test_generator.py,file,D_AUDITTEST,D_AUDITTEST,MOD-INF-017,MOD-INF-017,"",evolving,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.governance.auto_test_generator""], ""build_status"": ""generated""}",2026-07-04T19:01:24.998181,"",tests/automation/test_auto_test_generator.py,generated,0,"","","",0,,0cd6653522644e968516b2790a5cdb858e26b5a190298df482e7f07488392f07
473402,test,tests/automation/test_auto_task_generator.py,file,D_AUDITTEST,D_AUDITTEST,MOD-INF-035,MOD-INF-035,"",evolving,L,ai_modifiable,11,[],L2_domain,prototype,stable,trusted_core,Internal,bottom_up,"{""imports"": [""zephyr.trading.auto_task_generator""], ""build_status"": ""generated""}",2026-07-04T19:01:24.998181,"",tests/automation/test_auto_task_generator.py,generated,0,"","","",0,,852dce52c03147be860b7bbe483e0b7cbad33a25c676dc41e84e2a85f4e4837e
