trade_date,sensor_score,fwd_ret_1d,fwd_ret_5d,fwd_ret_10d,fwd_ret_20d,fwd_ret_1d_lag1,fwd_ret_5d_lag1,fwd_ret_10d_lag1,fwd_ret_20d_lag1,window
1992-03-16,0,0.001167,0.00488,0.011643,0.037289,0.00045,0.003179,0.009934,0.061247,exam
1992-03-17,0,0.00045,0.003179,0.009934,0.061247,-0.000927,0.001218,0.00887,0.076948,exam
1992-03-18,0,-0.000927,0.001218,0.00887,0.076948,0.001802,0.004824,0.010098,0.088097,exam
1992-03-19,0,0.001802,0.004824,0.010098,0.088097,0.002381,0.007355,0.008836,0.096378,exam
1992-03-20,0,0.002381,0.007355,0.008836,0.096378,-0.000528,0.00673,0.006809,0.09227,exam
1992-03-23,0,-0.000528,0.00673,0.006809,0.09227,-0.001505,0.006734,0.008556,0.082838,exam
1992-03-24,0,-0.001505,0.006734,0.008556,0.082838,0.002671,0.007643,0.011398,0.057548,exam
1992-03-25,0,0.002671,0.007643,0.011398,0.057548,0.004326,0.005249,0.006647,0.07417,exam
1992-03-26,0,0.004326,0.005249,0.006647,0.07417,0.00176,0.001471,0.003309,0.088321,exam
1992-03-27,0,0.00176,0.001471,0.003309,0.088321,-0.000524,7.9e-05,0.025351,0.113098,exam
1992-03-30,0,-0.000524,7.9e-05,0.025351,0.113098,-0.000603,0.00181,0.050808,0.143873,exam
1992-03-31,0,-0.000603,0.00181,0.050808,0.143873,0.000289,0.003727,0.067479,0.165744,exam
1992-04-01,0,0.000289,0.003727,0.067479,0.165744,0.000551,0.001391,0.07722,0.168608,exam
1992-04-02,0,0.000551,0.001391,0.07722,0.168608,0.000367,0.001836,0.086775,0.189573,exam
1992-04-03,0,0.000367,0.001836,0.086775,0.189573,0.001206,0.025271,0.084882,0.177576,exam
1992-04-06,0,0.001206,0.025271,0.084882,0.177576,0.001309,0.048909,0.073652,0.178122,exam
1992-04-07,0,0.001309,0.048909,0.073652,0.178122,-0.00204,0.063515,0.045629,0.188845,exam
1992-04-08,0,-0.00204,0.063515,0.045629,0.188845,0.000996,0.075724,0.067077,0.226543,exam
1992-04-09,0,0.000996,0.075724,0.067077,0.226543,0.023768,0.084784,0.084732,0.286548,exam
1992-04-10,0,0.023768,0.084784,0.084732,0.286548,0.02429,0.058142,0.085577,0.295109,exam
1992-04-13,0,0.02429,0.058142,0.085577,0.295109,0.015252,0.023589,0.088565,0.283143,exam
1992-04-14,0,0.015252,0.023589,0.088565,0.283143,0.009417,-0.016817,0.092054,0.286782,exam
1992-04-15,0,0.009417,-0.016817,0.092054,0.286782,0.009426,-0.008038,0.084837,0.325904,exam
1992-04-16,0,0.009426,-0.008038,0.084837,0.325904,-0.001375,-4.8e-05,0.09459,0.379808,exam
1992-04-17,0,-0.001375,-4.8e-05,0.09459,0.379808,-0.009158,0.025927,0.085442,0.445234,exam
1992-04-20,0,-0.009158,0.025927,0.085442,0.445234,-0.024826,0.063479,0.097303,0.504633,exam
1992-04-21,0,-0.024826,0.063479,0.097303,0.504633,0.018431,0.110733,0.136966,2.167175,exam
1992-04-22,1,0.018431,0.110733,0.136966,2.167175,0.017557,0.093628,0.149441,2.290338,exam
1992-04-23,0,0.017557,0.093628,0.149441,2.290338,0.024566,0.094643,0.186052,2.43043,exam
1992-04-24,0,0.024566,0.094643,0.186052,2.43043,0.027109,0.05801,0.193014,2.065029,exam
1992-04-27,0,0.027109,0.05801,0.193014,2.065029,0.018505,0.031805,0.178748,1.736064,exam
1992-04-28,0,0.018505,0.031805,0.178748,1.736064,0.002747,0.023618,0.178314,1.612054,exam
1992-04-29,0,0.002747,0.023618,0.178314,1.612054,0.018501,0.051035,0.222215,1.772262,exam
1992-04-30,0,0.018501,0.051035,0.222215,1.772262,-0.009722,0.083506,0.260571,1.608439,exam
1992-05-04,0,-0.009722,0.083506,0.260571,1.608439,0.00167,0.127602,0.331471,1.540059,exam
1992-05-05,0,0.00167,0.127602,0.331471,1.540059,0.010423,0.142413,0.371211,1.353698,exam
1992-05-06,0,0.010423,0.142413,0.371211,1.353698,0.029605,0.151127,1.785637,1.429253,exam
1992-05-07,0,0.029605,0.151127,1.785637,1.429253,0.049967,0.162868,1.862554,1.36218,exam
1992-05-08,0,0.049967,0.162868,1.862554,1.36218,0.03058,0.163418,1.892309,1.224741,exam
1992-05-11,0,0.03058,0.163418,1.892309,1.224741,0.014826,0.180799,1.569147,1.224192,exam
1992-05-12,0,0.014826,0.180799,1.569147,1.224192,0.018131,0.200276,1.321162,1.309198,exam
1992-05-13,0,0.018131,0.200276,1.321162,1.309198,0.040106,1.419921,1.216772,1.251414,exam
1992-05-14,0,0.040106,1.419921,1.216772,1.251414,0.050464,1.461633,1.268228,1.152494,exam
1992-05-15,0,0.050464,1.461633,1.268228,1.152494,0.045976,1.486045,1.069253,1.049334,exam
1992-05-18,0,0.045976,1.486045,1.069253,1.049334,0.031566,1.17577,0.907709,0.950645,exam
1992-05-19,0,0.031566,1.17577,0.907709,0.950645,1.052691,0.933856,0.716511,0.895606,exam
1992-05-20,0,1.052691,0.933856,0.716511,0.895606,0.058034,-0.083949,-0.127936,-0.077427,exam
1992-05-21,0,0.058034,-0.083949,-0.127936,-0.077427,0.060881,-0.078568,-0.1748,-0.125411,exam
1992-05-22,0,0.060881,-0.078568,-0.1748,-0.125411,-0.084568,-0.167653,-0.230808,-0.177037,exam
1992-05-25,0,-0.084568,-0.167653,-0.230808,-0.177037,-0.083129,-0.123203,-0.134268,-0.110024,exam
1992-05-26,1,-0.083129,-0.123203,-0.134268,-0.110024,-0.027657,-0.11239,-0.005154,-0.035293,exam
1992-05-27,1,-0.027657,-0.11239,-0.005154,-0.035293,0.064249,-0.048019,0.015627,5.2e-05,exam
1992-05-28,1,0.064249,-0.048019,0.015627,5.2e-05,-0.041686,-0.104437,-0.051024,-0.056726,exam
1992-05-29,1,-0.041686,-0.104437,-0.051024,-0.056726,-0.035682,-0.075876,-0.009626,-0.011604,exam
1992-06-01,1,-0.035682,-0.075876,-0.009626,-0.011604,-0.071822,-0.01262,0.022506,0.043969,exam
1992-06-02,1,-0.071822,-0.01262,0.022506,0.043969,0.042858,0.120814,0.104337,0.127574,exam
1992-06-03,1,0.042858,0.120814,0.104337,0.127574,0.001177,0.066856,0.05792,0.075168,exam
1992-06-04,1,0.001177,0.066856,0.05792,0.075168,-0.011124,0.059642,0.05985,0.075423,exam
1992-06-05,1,-0.011124,0.059642,0.05985,0.075423,0.030326,0.07169,0.069907,0.098358,exam
1992-06-08,1,0.030326,0.07169,0.069907,0.098358,0.053612,0.035575,0.028004,0.070867,exam
1992-06-09,1,0.053612,0.035575,0.028004,0.070867,-0.007346,-0.014701,-0.030294,-0.001281,exam
1992-06-10,1,-0.007346,-0.014701,-0.030294,-0.001281,-0.005593,-0.008376,-0.015336,0.000195,exam
1992-06-11,1,-0.005593,-0.008376,-0.015336,0.000195,0.000119,0.000196,-0.006008,0.014432,exam
1992-06-12,1,0.000119,0.000196,-0.006008,0.014432,-0.004395,-0.001664,-0.001997,-0.030311,exam
1992-06-15,1,-0.004395,-0.001664,-0.001997,-0.030311,0.00246,-0.007311,0.020991,-0.045127,exam
1992-06-16,1,0.00246,-0.007311,0.020991,-0.045127,-0.000975,-0.015826,0.021042,-0.052908,exam
1992-06-17,0,-0.000975,-0.015826,0.021042,-0.052908,0.003004,-0.007018,0.016304,-0.037478,exam
1992-06-18,0,0.003004,-0.007018,0.016304,-0.037478,-0.001741,-0.006203,0.014694,-0.039575,exam
1992-06-19,0,-0.001741,-0.006203,0.014694,-0.039575,-0.010026,-0.000333,0.026592,-0.060757,exam
1992-06-22,1,-0.010026,-0.000333,0.026592,-0.060757,-0.006139,0.02851,0.041695,-0.065431,exam
1992-06-23,1,-0.006139,0.02851,0.041695,-0.065431,0.007967,0.037461,0.02992,-0.100255,exam
1992-06-24,0,0.007967,0.037461,0.02992,-0.100255,0.003827,0.023487,0.015773,-0.125544,exam
1992-06-25,1,0.003827,0.023487,0.015773,-0.125544,0.004156,0.021027,0.020564,-0.019448,exam
1992-06-26,1,0.004156,0.021027,0.020564,-0.019448,0.018538,0.026934,-0.028371,-0.017255,exam
1992-06-29,1,0.018538,0.026934,-0.028371,-0.017255,0.00251,0.012819,-0.064759,-0.071559,exam
1992-06-30,1,0.00251,0.012819,-0.064759,-0.071559,-0.005611,-0.007269,-0.072426,-0.089651,exam
1992-07-01,1,-0.005611,-0.007269,-0.072426,-0.089651,0.001415,-0.007537,-0.052919,-0.109543,exam
1992-07-02,1,0.001415,-0.007537,-0.052919,-0.109543,0.009965,-0.000454,-0.053483,-0.115283,exam
1992-07-03,1,0.009965,-0.000454,-0.053483,-0.115283,0.004538,-0.053855,-0.085087,-0.141098,exam
1992-07-06,1,0.004538,-0.053855,-0.085087,-0.141098,-0.017373,-0.076596,-0.102838,-0.141596,exam
1992-07-07,1,-0.017373,-0.076596,-0.102838,-0.141596,-0.005879,-0.065635,-0.126394,-0.145888,exam
1992-07-08,1,-0.005879,-0.065635,-0.126394,-0.145888,0.008562,-0.045726,-0.139122,-0.149644,exam
1992-07-09,1,0.008562,-0.045726,-0.139122,-0.149644,-0.043992,-0.053053,-0.039205,-0.154288,exam
1992-07-10,1,-0.043992,-0.053053,-0.039205,-0.154288,-0.019607,-0.03301,0.01144,-0.151576,exam
1992-07-13,0,-0.019607,-0.03301,0.01144,-0.151576,-0.005709,-0.028419,-0.007271,-0.224981,exam
1992-07-14,0,-0.005709,-0.028419,-0.007271,-0.224981,0.015302,-0.065027,-0.01857,-0.29474,exam
1992-07-15,0,0.015302,-0.065027,-0.01857,-0.29474,0.000818,-0.097871,-0.059788,-0.243367,exam
1992-07-16,0,0.000818,-0.097871,-0.059788,-0.243367,-0.023757,0.014624,-0.065292,-0.237375,exam
1992-07-17,0,-0.023757,0.014624,-0.065292,-0.237375,-0.014952,0.045967,-0.06122,-0.145028,exam
1992-07-20,0,-0.014952,0.045967,-0.06122,-0.145028,-0.043173,0.021767,-0.043201,-0.137612,exam
1992-07-21,0,-0.043173,0.021767,-0.043201,-0.137612,-0.020364,0.049688,-0.022314,-0.092839,exam
1992-07-22,0,-0.020364,0.049688,-0.022314,-0.092839,0.12562,0.042215,-0.012222,-0.081069,exam
1992-07-23,0,0.12562,0.042215,-0.012222,-0.081069,0.006401,-0.078764,-0.119779,-0.197694,exam
1992-07-24,0,0.006401,-0.078764,-0.119779,-0.197694,-0.037744,-0.102477,-0.161172,-0.230769,exam
1992-07-27,1,-0.037744,-0.102477,-0.161172,-0.230769,-0.017026,-0.063583,-0.219305,-0.231819,exam
1992-07-28,0,-0.017026,-0.063583,-0.219305,-0.231819,-0.027338,-0.068594,-0.281395,-0.193051,exam
1992-07-29,0,-0.027338,-0.068594,-0.281395,-0.193051,-0.005041,-0.052232,-0.195253,-0.183119,exam
1992-07-30,-2,-0.005041,-0.052232,-0.195253,-0.183119,-0.019504,-0.044522,-0.184104,-0.19378,exam
1992-07-31,-2,-0.019504,-0.044522,-0.184104,-0.19378,0.003955,-0.065397,-0.089273,-0.20191,exam
1992-08-03,-2,0.003955,-0.065397,-0.089273,-0.20191,-0.022286,-0.166295,-0.098674,-0.203422,exam
1992-08-04,-2,-0.022286,-0.166295,-0.098674,-0.203422,-0.010251,-0.228473,-0.072135,-0.222093,exam
1992-08-05,-2,-0.010251,-0.228473,-0.072135,-0.222093,0.003053,-0.150903,-0.069699,-0.237545,exam
1992-08-06,-2,0.003053,-0.150903,-0.069699,-0.237545,-0.040926,-0.146086,-0.088517,-0.250341,exam
1992-08-07,-2,-0.040926,-0.146086,-0.088517,-0.250341,-0.10443,-0.025547,-0.082969,-0.270991,exam
1992-08-10,-2,-0.10443,-0.025547,-0.082969,-0.270991,-0.095204,0.081109,-0.016029,-0.258614,exam
1992-08-11,-2,-0.095204,0.081109,-0.016029,-0.258614,0.089259,0.202634,0.122937,-0.186211,exam
1992-08-12,-2,0.089259,0.202634,0.122937,-0.186211,0.008743,0.095635,0.015077,-0.185865,exam
1992-08-13,-2,0.008743,0.095635,0.015077,-0.185865,0.094457,0.067418,-0.01186,-0.095634,exam
1992-08-14,-2,0.094457,0.067418,-0.01186,-0.095634,-0.006408,-0.058927,-0.123677,-0.217657,exam
1992-08-17,-2,-0.006408,-0.058927,-0.123677,-0.217657,0.006503,-0.08985,-0.116215,-0.209205,exam
1992-08-18,-2,0.006503,-0.08985,-0.116215,-0.209205,-0.007653,-0.066269,-0.161616,-0.181446,exam
1992-08-19,-2,-0.007653,-0.066269,-0.161616,-0.181446,-0.017237,-0.073526,-0.180421,-0.182984,exam
1992-08-20,-2,-0.017237,-0.073526,-0.180421,-0.182984,-0.035089,-0.07427,-0.177539,-0.176644,exam
1992-08-21,-2,-0.035089,-0.07427,-0.177539,-0.176644,-0.039057,-0.068804,-0.205033,-0.170411,exam
1992-08-24,-2,-0.039057,-0.068804,-0.205033,-0.170411,0.032581,-0.028968,-0.246536,-0.149334,exam
1992-08-25,-2,0.032581,-0.028968,-0.246536,-0.149334,-0.015366,-0.102115,-0.275304,-0.187951,exam
1992-08-26,-2,-0.015366,-0.102115,-0.275304,-0.187951,-0.018026,-0.115378,-0.197958,-0.154208,exam
1992-08-27,-2,-0.018026,-0.115378,-0.197958,-0.154208,-0.029392,-0.111554,-0.08478,-0.139602,exam
1992-08-28,-2,-0.029392,-0.111554,-0.08478,-0.139602,0.002053,-0.146295,-0.107243,-0.11973,exam
1992-08-31,-2,0.002053,-0.146295,-0.107243,-0.11973,-0.045202,-0.224059,-0.105217,-0.138589,exam
1992-09-01,-2,-0.045202,-0.224059,-0.105217,-0.138589,-0.029911,-0.192885,-0.023652,-0.108358,exam
1992-09-02,-2,-0.029911,-0.192885,-0.023652,-0.108358,-0.013781,-0.09335,-0.003128,-0.110573,exam
1992-09-03,-2,-0.013781,-0.09335,-0.003128,-0.110573,-0.067345,0.030136,0.001088,-0.105284,exam
1992-09-04,-2,-0.067345,0.030136,0.001088,-0.105284,-0.089225,0.045744,0.043552,-0.053455,exam
1992-09-07,-2,-0.089225,0.045744,0.043552,-0.053455,-0.006842,0.153159,0.129007,0.005577,exam
1992-09-08,-2,-0.006842,0.153159,0.129007,0.005577,0.089722,0.209677,0.120537,0.038616,exam
1992-09-09,-2,0.089722,0.209677,0.120537,0.038616,0.120543,0.099512,0.054548,-0.00319,exam
1992-09-10,-2,0.120543,0.099512,0.054548,-0.00319,-0.053215,-0.028198,-0.0599,-0.131781,exam
1992-09-11,-2,-0.053215,-0.028198,-0.0599,-0.131781,0.004327,-0.002095,-0.013987,-0.096914,exam
1992-09-14,-2,0.004327,-0.002095,-0.013987,-0.096914,0.041834,-0.020944,-0.037295,-0.101103,exam
1992-09-15,-2,0.041834,-0.020944,-0.037295,-0.101103,-0.009518,-0.073689,-0.086758,-0.135611,exam
1992-09-16,-2,-0.009518,-0.073689,-0.086758,-0.135611,-0.00961,-0.040894,-0.107782,-0.169774,exam
1992-09-17,-2,-0.00961,-0.040894,-0.107782,-0.169774,-0.027784,-0.032622,-0.106257,-0.183073,exam
1992-09-18,-2,-0.027784,-0.032622,-0.106257,-0.183073,-0.014643,-0.011916,-0.092959,-0.201434,exam
1992-09-21,-2,-0.014643,-0.011916,-0.092959,-0.201434,-0.014294,-0.016701,-0.109326,-0.253079,exam
1992-09-22,-2,-0.014294,-0.016701,-0.109326,-0.253079,0.025549,-0.014108,-0.073108,-0.214271,exam
1992-09-23,-2,0.025549,-0.014108,-0.073108,-0.214271,-0.001068,-0.06974,-0.054752,-0.306103,exam
1992-09-24,-2,-0.001068,-0.06974,-0.054752,-0.306103,-0.006975,-0.076118,-0.07646,-0.383001,exam
1992-09-25,-2,-0.006975,-0.076118,-0.07646,-0.383001,-0.019415,-0.08202,-0.084104,-0.360825,exam
1992-09-28,-2,-0.019415,-0.08202,-0.084104,-0.360825,-0.011694,-0.094198,-0.066279,-0.318562,exam
1992-09-29,-2,-0.011694,-0.094198,-0.066279,-0.318562,-0.032321,-0.059845,-0.053494,-0.277751,exam
1992-09-30,-2,-0.032321,-0.059845,-0.053494,-0.277751,-0.007916,0.016112,-0.06948,-0.29724,exam
1992-10-05,-2,-0.007916,0.016112,-0.06948,-0.29724,-0.013319,-0.000371,-0.085949,-0.288369,exam
1992-10-06,-2,-0.013319,-0.000371,-0.085949,-0.288369,-0.032423,-0.00227,-0.119592,-0.29366,exam
1992-10-07,-2,-0.032423,-0.00227,-0.119592,-0.29366,0.025789,0.030822,-0.161398,-0.281284,exam
1992-10-08,-2,0.025789,0.030822,-0.161398,-0.281284,0.045859,0.006755,-0.152297,-0.307804,exam
1992-10-09,-2,0.045859,0.006755,-0.152297,-0.307804,-0.024009,-0.084235,-0.265911,-0.379339,exam
1992-10-12,-2,-0.024009,-0.084235,-0.265911,-0.379339,-0.015193,-0.08561,-0.331919,-0.405733,exam
1992-10-13,-2,-0.015193,-0.08561,-0.331919,-0.405733,-0.000331,-0.117589,-0.302132,-0.382056,exam
1992-10-14,-2,-0.000331,-0.117589,-0.302132,-0.382056,0.001839,-0.186472,-0.270191,-0.373367,exam
1992-10-15,-2,0.001839,-0.186472,-0.270191,-0.373367,-0.048665,-0.157984,-0.236931,-0.377074,exam
1992-10-16,-2,-0.048665,-0.157984,-0.236931,-0.377074,-0.025474,-0.198387,-0.244766,-0.368564,exam
1992-10-19,-2,-0.025474,-0.198387,-0.244766,-0.368564,-0.049636,-0.26937,-0.221454,-0.361469,exam
1992-10-20,-2,-0.049636,-0.26937,-0.221454,-0.361469,-0.078368,-0.209134,-0.197712,-0.304064,exam
1992-10-21,-2,-0.078368,-0.209134,-0.197712,-0.304064,0.036921,-0.102908,-0.14296,-0.26093,exam
1992-10-22,-2,0.036921,-0.102908,-0.14296,-0.26093,-0.094313,-0.093759,-0.183446,-0.282797,exam
1992-10-23,-2,-0.094313,-0.093759,-0.183446,-0.282797,-0.111769,-0.057857,-0.154515,-0.190456,exam
1992-10-26,-2,-0.111769,-0.057857,-0.154515,-0.190456,0.028715,0.065581,-0.110487,-0.022741,exam
1992-10-27,-2,0.028715,0.065581,-0.110487,-0.022741,0.045422,0.014443,-0.114527,0.234062,exam
1992-10-28,-2,0.045422,0.014443,-0.114527,0.234062,0.047496,-0.044646,-0.141373,0.160578,exam
1992-10-29,-2,0.047496,-0.044646,-0.141373,0.160578,-0.058433,-0.098965,-0.183657,0.257112,exam
1992-10-30,-2,-0.058433,-0.098965,-0.183657,0.257112,0.004606,-0.102594,-0.16392,0.517137,exam
1992-11-02,-2,0.004606,-0.102594,-0.16392,0.517137,-0.020654,-0.165232,-0.179842,0.4938,exam
1992-11-03,-2,-0.020654,-0.165232,-0.179842,0.4938,-0.015471,-0.127133,-0.13256,0.536923,exam
1992-11-04,-2,-0.015471,-0.127133,-0.13256,0.536923,-0.012061,-0.101247,-0.137648,0.746968,exam
1992-11-05,-2,-0.012061,-0.101247,-0.137648,0.746968,-0.062225,-0.093994,-0.121672,0.765715,exam
1992-11-06,-2,-0.062225,-0.093994,-0.121672,0.765715,-0.065514,-0.068337,-0.04251,0.85075,exam
1992-11-09,-2,-0.065514,-0.068337,-0.04251,0.85075,0.024043,-0.017502,0.098644,0.882356,exam
1992-11-10,-2,0.024043,-0.017502,0.098644,0.882356,0.013726,-0.006217,0.393676,0.649234,exam
1992-11-11,-2,0.013726,-0.006217,0.393676,0.649234,-0.004089,-0.040501,0.351668,0.503716,exam
1992-11-12,-2,-0.004089,-0.040501,0.351668,0.503716,-0.035669,-0.030549,0.539931,0.744258,exam
1992-11-13,-2,-0.035669,-0.030549,0.539931,0.744258,-0.014525,0.027722,0.814585,0.765677,exam
1992-11-16,-2,-0.014525,0.027722,0.814585,0.765677,0.035805,0.118215,0.821356,0.733686,exam
1992-11-17,-2,0.035805,0.118215,0.821356,0.733686,-0.021246,0.402394,0.771792,0.68254,exam
1992-11-18,-2,-0.021246,0.402394,0.771792,0.68254,0.006241,0.408723,1.025818,0.774207,exam
1992-11-19,-2,0.006241,0.408723,1.025818,0.774207,0.022295,0.588457,1.010313,0.739064,exam
1992-11-20,-2,0.022295,0.588457,1.010313,0.739064,0.072248,0.765638,0.932917,0.782889,exam
1992-11-23,-2,0.072248,0.765638,0.932917,0.782889,0.299041,0.628806,0.713344,0.64935,exam
1992-11-24,-2,0.299041,0.628806,0.713344,0.64935,-0.016829,0.263405,0.18337,0.280636,exam
1992-11-25,-2,-0.016829,0.263405,0.18337,0.280636,0.134624,0.438053,0.112489,0.34978,exam
1992-11-26,-2,0.134624,0.438053,0.112489,0.34978,0.136324,0.265576,0.132686,0.198551,exam
1992-11-27,0,0.136324,0.265576,0.132686,0.198551,-0.010847,0.094742,-0.026953,0.045142,exam
1992-11-30,0,-0.010847,0.094742,-0.026953,0.045142,0.007618,0.051902,-0.048135,0.072788,exam
1992-12-01,0,0.007618,0.051902,-0.048135,0.072788,0.119081,-0.063348,-0.050374,0.062753,exam
1992-12-02,0,0.119081,-0.063348,-0.050374,0.062753,-0.00146,-0.226392,-0.124202,-0.03441,exam
1992-12-03,-1,-0.00146,-0.226392,-0.124202,-0.03441,-0.017063,-0.105004,-0.134929,0.008699,exam
1992-12-04,-1,-0.017063,-0.105004,-0.134929,0.008699,-0.049556,-0.111163,-0.077617,0.082534,exam
1992-12-07,-1,-0.049556,-0.111163,-0.077617,0.082534,-0.10278,-0.0951,-0.03735,0.124015,exam
1992-12-08,0,-0.10278,-0.0951,-0.03735,0.124015,-0.075719,0.013852,0.082194,0.284603,exam
1992-12-09,0,-0.075719,0.013852,0.082194,0.284603,0.155223,0.132095,0.213298,0.422628,exam
1992-12-10,0,0.155223,0.132095,0.213298,0.422628,-0.023827,-0.033436,0.058149,0.353243,exam
1992-12-11,1,-0.023827,-0.033436,0.058149,0.353243,-0.03238,0.037741,0.074092,0.40023,exam
1992-12-14,1,-0.03238,0.037741,0.074092,0.40023,0.005247,0.063819,0.127037,0.501011,exam
1992-12-15,1,0.005247,0.063819,0.127037,0.501011,0.032078,0.067408,0.119127,0.584133,exam
1992-12-16,1,0.032078,0.067408,0.119127,0.584133,-0.01369,0.071727,0.102526,0.502868,exam
1992-12-17,1,-0.01369,0.071727,0.102526,0.502868,0.048057,0.094753,0.166029,0.511638,exam
1992-12-18,1,0.048057,0.094753,0.166029,0.511638,-0.008064,0.035029,0.173628,0.355552,exam
1992-12-21,1,-0.008064,0.035029,0.173628,0.355552,0.008639,0.059426,0.167627,0.437502,exam
1992-12-22,1,0.008639,0.059426,0.167627,0.437502,0.036254,0.048453,0.187036,0.467468,exam
1992-12-23,1,0.036254,0.048453,0.187036,0.467468,0.007501,0.028738,0.172531,0.450467,exam
1992-12-24,1,0.007501,0.028738,0.172531,0.450467,-0.00912,0.065107,0.278877,0.520961,exam
1992-12-25,1,-0.00912,0.065107,0.278877,0.520961,0.015317,0.133908,0.303641,0.519021,exam
1992-12-28,1,0.015317,0.133908,0.303641,0.519021,-0.001808,0.102132,0.33182,0.558674,exam
1992-12-29,1,-0.001808,0.102132,0.33182,0.558674,0.016768,0.132179,0.415507,0.665755,exam
1992-12-30,1,0.016768,0.132179,0.415507,0.665755,0.043119,0.139776,0.363113,0.679391,exam
1992-12-31,1,0.043119,0.139776,0.363113,0.679391,0.054887,0.200703,0.296398,0.597661,exam
1993-01-04,0,0.054887,0.200703,0.296398,0.597661,-0.013136,0.149688,0.15501,0.597238,exam
1993-01-05,0,-0.013136,0.149688,0.15501,0.597238,0.025406,0.208404,0.231131,0.572926,exam
1993-01-06,0,0.025406,0.208404,0.231131,0.572926,0.023591,0.25025,0.236245,0.603243,exam
1993-01-07,0,0.023591,0.25025,0.236245,0.603243,0.098879,0.195948,0.23704,0.658201,exam
1993-01-08,0,0.098879,0.195948,0.23704,0.658201,0.010067,0.0797,0.189294,0.48806,exam
1993-01-11,0,0.010067,0.0797,0.189294,0.48806,0.037265,0.004629,0.165215,0.415412,exam
1993-01-12,0,0.037265,0.004629,0.165215,0.415412,0.060915,0.018808,0.170333,0.424501,exam
1993-01-13,0,0.060915,0.018808,0.170333,0.424501,-0.020867,-0.011202,0.17679,0.41456,exam
1993-01-14,0,-0.020867,-0.011202,0.17679,0.41456,-0.007934,0.034359,0.232026,0.422765,exam
1993-01-15,0,-0.007934,0.034359,0.232026,0.422765,-0.060162,0.101505,0.232384,0.42516,exam
1993-01-18,0,-0.060162,0.101505,0.232384,0.42516,0.051904,0.159846,0.382878,0.520644,exam
1993-01-19,1,0.051904,0.159846,0.382878,0.520644,0.029665,0.148729,0.277626,0.437483,exam
1993-01-20,1,0.029665,0.148729,0.277626,0.437483,0.024249,0.190122,0.296865,0.355622,exam
1993-01-21,0,0.024249,0.190122,0.296865,0.355622,0.056466,0.191101,0.340459,0.242704,exam
1993-01-22,0,0.056466,0.191101,0.340459,0.242704,-0.010383,0.118819,0.251213,0.088194,exam
1993-01-27,0,-0.010383,0.118819,0.251213,0.088194,0.041821,0.192295,0.214722,0.226006,exam
1993-01-28,0,0.041821,0.192295,0.214722,0.226006,0.066768,0.112209,0.217175,0.117983,exam
1993-01-29,0,0.066768,0.112209,0.217175,0.117983,0.025092,0.089691,0.202049,-0.061611,exam
1993-02-01,0,0.025092,0.089691,0.202049,-0.061611,-0.007645,0.125395,0.154817,-0.049955,exam
1993-02-02,0,-0.007645,0.125395,0.154817,-0.049955,0.054607,0.118334,0.156425,-0.052893,exam
1993-02-03,0,0.054607,0.118334,0.156425,-0.052893,-0.028157,0.01881,0.099622,-0.154894,exam
1993-02-04,0,-0.028157,0.01881,0.099622,-0.154894,0.04517,0.094376,0.12512,-0.167612,exam
1993-02-05,0,0.04517,0.094376,0.12512,-0.167612,0.058679,0.10311,0.045307,-0.131728,exam
1993-02-08,0,0.058679,0.10311,0.045307,-0.131728,-0.013872,0.026144,-0.072926,-0.228575,exam
1993-02-09,0,-0.013872,0.026144,-0.072926,-0.228575,-0.039245,0.034061,-0.130289,-0.182535,exam
1993-02-10,0,-0.039245,0.034061,-0.130289,-0.182535,0.043925,0.07932,0.009289,-0.097024,exam
1993-02-11,1,0.043925,0.07932,0.009289,-0.097024,0.053511,0.028092,-0.081494,-0.152451,exam
1993-02-12,0,0.053511,0.028092,-0.081494,-0.152451,-0.015187,-0.0524,-0.219343,-0.237562,exam
