trade_date,news_count,sentiment_index,quintile_tier,window
2018-10-19,1883,0.005077,2,exam
2018-10-22,2973,0.010481,4,exam
2018-10-23,2064,0.001047,1,exam
2018-10-24,2163,0.004494,2,exam
2018-10-25,2296,0.002526,1,exam
2018-10-26,2063,0.002618,1,exam
2018-10-29,3350,0.003546,2,exam
2018-10-30,1785,0.000784,1,exam
2018-10-31,1870,0.006674,2,exam
2018-11-01,1685,0.003632,2,exam
2018-11-02,1791,0.006678,2,exam
2018-11-05,2641,0.002332,1,exam
2018-11-06,1679,0.000715,1,exam
2018-11-07,1727,0.002455,1,exam
2018-11-08,1759,0.000114,1,exam
2018-11-09,1752,-0.002557,1,exam
2018-11-12,2844,0.00512,2,exam
2018-11-13,1950,0.001621,1,exam
2018-11-14,1706,0.004244,2,exam
2018-11-15,1761,0.001295,1,exam
2018-11-16,2060,0.002932,1,exam
2018-11-19,2932,0.002701,1,exam
2018-11-20,1910,-0.00201,1,exam
2018-11-21,1982,-0.002745,1,exam
2018-11-22,1709,0.002294,1,exam
2018-11-23,1345,-0.004669,1,exam
2018-11-26,2149,-0.004356,1,exam
2018-11-27,1758,-0.003072,1,exam
2018-11-28,1972,0.004037,2,exam
2018-11-29,1645,0.010164,4,exam
2018-11-30,1755,-0.000387,1,exam
2018-12-03,2706,0.006948,3,exam
2018-12-04,1989,0.005671,2,exam
2018-12-05,1675,0.005899,2,exam
2018-12-06,1839,0.003937,2,exam
2018-12-07,1915,-2.1e-05,1,exam
2018-12-10,2148,0.004488,2,exam
2018-12-11,1712,0.002827,1,exam
2018-12-12,1757,0.006784,3,exam
2018-12-13,2163,0.004549,2,exam
2018-12-14,2143,0.004125,2,exam
2018-12-17,2897,0.000759,1,exam
2018-12-18,2219,0.004416,2,exam
2018-12-19,2343,-0.000819,1,exam
2018-12-20,2343,-0.001468,1,exam
2018-12-21,2194,0.002005,1,exam
2018-12-24,3314,-0.001207,1,exam
2018-12-25,2233,0.001164,1,exam
2018-12-26,2314,0.004131,2,exam
2018-12-27,2286,0.004934,2,exam
2018-12-28,2168,-0.001882,1,exam
2019-01-02,4783,0.002852,1,exam
2019-01-03,2164,0.000776,1,exam
2019-01-04,2210,0.008543,3,exam
2019-01-07,3216,0.010025,4,exam
2019-01-08,2342,0.004287,2,exam
2019-01-09,2405,0.007451,3,exam
2019-01-10,2203,0.011512,4,exam
2019-01-11,2104,-0.000589,1,exam
2019-01-14,3015,0.005453,2,exam
2019-01-15,2187,0.005213,2,exam
2019-01-16,2288,0.006661,2,exam
2019-01-17,2210,0.004163,2,exam
2019-01-18,2107,0.005259,2,exam
2019-01-21,2980,0.006483,2,exam
2019-01-22,2183,0.004654,2,exam
2019-01-23,1958,0.001818,1,exam
2019-01-24,2496,0.00125,1,exam
2019-01-25,2044,0.000176,1,exam
2019-01-28,2997,0.001562,1,exam
2019-01-29,2377,-0.003366,1,exam
2019-01-30,2267,-0.001553,1,exam
2019-01-31,2261,-0.000513,1,exam
2019-02-01,1649,0.012298,4,exam
2019-02-11,2918,0.010939,4,exam
2019-02-12,1673,0.008655,3,exam
2019-02-13,1690,0.008615,3,exam
2019-02-14,1746,0.01047,4,exam
2019-02-15,1930,0.002549,1,exam
2019-02-18,2826,0.00368,2,exam
2019-02-19,1952,0.013361,4,exam
2019-02-20,2147,0.000168,1,exam
2019-02-21,2107,-0.000209,1,exam
2019-02-22,2060,0.012194,4,exam
2019-02-25,2906,0.005423,2,exam
2019-02-26,2163,0.002312,1,exam
2019-02-27,2135,0.003279,2,exam
2019-02-28,2332,0.001235,1,exam
2019-03-01,2256,0.009167,3,exam
2019-03-04,3383,0.005061,2,exam
2019-03-05,2325,0.005144,2,exam
2019-03-06,2172,0.006556,2,exam
2019-03-07,2041,0.006389,2,exam
2019-03-08,1778,0.001417,1,exam
2019-03-11,3042,0.003393,2,exam
2019-03-12,2175,0.003457,2,exam
2019-03-13,2186,0.005691,2,exam
2019-03-14,2085,0.00117,1,exam
2019-03-15,2199,0.00342,2,exam
2019-03-18,3194,0.005961,2,exam
2019-03-19,1990,0.00404,2,exam
2019-03-20,2074,0.001504,1,exam
2019-03-21,2266,0.002665,1,exam
2019-03-22,2504,-0.00278,1,exam
2019-03-25,2960,5.4e-05,1,exam
2019-03-26,1941,0.000701,1,exam
2019-03-27,2215,0.006898,3,exam
2019-03-28,2346,0.003171,1,exam
2019-03-29,2472,0.002621,1,exam
2019-04-01,3376,0.005829,2,exam
2019-04-02,2262,0.006154,2,exam
2019-04-03,2359,0.0078,3,exam
2019-04-04,2038,0.005574,2,exam
2019-04-08,3079,0.006223,2,exam
2019-04-09,2373,0.006793,3,exam
2019-04-10,2455,0.003031,1,exam
2019-04-11,2153,0.001022,1,exam
2019-04-12,2172,-0.002781,1,exam
2019-04-15,3237,0.000494,1,exam
2019-04-16,2177,0.000404,1,exam
2019-04-17,2183,0.005094,2,exam
2019-04-18,2057,0.007195,3,exam
2019-04-19,2319,0.004726,2,exam
2019-04-22,2817,0.003734,2,exam
2019-04-23,1665,0.00985,4,exam
2019-04-24,2176,-0.000441,1,exam
2019-04-25,2182,0.002145,1,exam
2019-04-26,2254,0.000497,1,exam
2019-04-29,3646,-0.003072,1,exam
2019-04-30,1876,-0.001194,1,exam
2019-05-06,4673,-0.004263,1,exam
2019-05-07,1929,0.010824,4,exam
2019-05-08,2079,0.007273,3,exam
2019-05-09,1908,0.005073,2,exam
2019-05-10,1703,0.00209,1,exam
2019-05-13,2546,-0.003001,1,exam
2019-05-14,1826,0.001752,1,exam
2019-05-15,2083,0.002228,1,exam
2019-05-16,1977,0.004573,2,exam
2019-05-17,1851,0.000821,1,exam
2019-05-20,2493,-0.004027,1,exam
2019-05-21,1949,0.001047,1,exam
2019-05-22,2153,0.002731,1,exam
2019-05-23,2023,-0.000198,1,exam
2019-05-24,1866,-0.003023,1,exam
2019-05-27,2887,-0.004267,1,exam
2019-05-28,1844,-0.000759,1,exam
2019-05-29,1763,-0.001021,1,exam
2019-05-30,1847,0.002447,1,exam
2019-05-31,1570,-0.004051,1,exam
2019-06-03,2559,0.008159,3,exam
2019-06-04,1824,0.013224,4,exam
2019-06-05,1692,0.001631,1,exam
2019-06-06,1596,-0.004511,1,exam
2019-06-10,2516,-0.001479,1,exam
2019-06-11,1930,0.006591,2,exam
2019-06-12,2046,-0.000137,1,exam
2019-06-13,1765,0.002901,1,exam
2019-06-14,1500,-0.000853,1,exam
2019-06-17,2224,0.00304,1,exam
2019-06-18,1803,0.002684,1,exam
2019-06-19,1802,0.007236,3,exam
2019-06-20,1817,0.008101,3,exam
2019-06-21,1658,0.004994,2,exam
2019-06-24,2213,0.002151,1,exam
2019-06-25,2035,-0.005582,1,exam
2019-06-26,1691,-0.001112,1,exam
2019-06-27,1615,0.007752,3,exam
2019-06-28,1462,-0.001313,1,exam
2019-07-01,2025,0.009798,3,exam
2019-07-02,1900,0.009474,3,exam
2019-07-03,1837,0.005248,2,exam
2019-07-04,1599,0.001651,1,exam
2019-07-05,1640,-0.001927,1,exam
2019-07-08,2090,-0.00178,1,exam
2019-07-09,1963,0.002649,1,exam
2019-07-10,1724,0.007123,3,exam
2019-07-11,1896,0.005338,2,exam
2019-07-12,1721,0.001185,1,exam
2019-07-15,2219,0.003659,2,exam
2019-07-16,1499,0.004163,2,exam
2019-07-17,1156,0.007301,3,exam
2019-07-18,1667,0.006119,2,exam
2019-07-19,1460,0.008,3,exam
2019-07-22,1728,0.011042,4,exam
2019-07-23,1450,0.008386,3,exam
2019-07-24,1418,0.005529,2,exam
2019-07-25,1540,0.006,2,exam
2019-07-26,1509,0.005858,2,exam
2019-07-29,2277,-0.001159,1,exam
2019-07-30,1654,0.000653,1,exam
2019-07-31,1598,0.003254,2,exam
2019-08-01,1638,0.009499,3,exam
2019-08-02,1428,0.002745,1,exam
2019-08-05,1769,0.007213,3,exam
2019-08-06,1461,0.005722,2,exam
2019-08-07,1486,0.00541,2,exam
2019-08-08,1554,0.006023,2,exam
2019-08-09,1556,0.002288,1,exam
2019-08-12,2074,0.003086,1,exam
2019-08-13,1547,0.005844,2,exam
2019-08-14,1607,0.003037,1,exam
2019-08-15,1593,0.007985,3,exam
2019-08-16,1741,0.006984,3,exam
2019-08-19,1932,0.000642,1,exam
2019-08-20,1649,0.004706,2,exam
2019-08-21,1523,0.002443,1,exam
2019-08-22,1813,0.005913,2,exam
2019-08-23,1930,0.00286,1,exam
2019-08-26,2409,0.001362,1,exam
2019-08-27,2102,0.002759,1,exam
2019-08-28,1888,0.00322,1,exam
2019-08-29,2194,0.0035,2,exam
2019-08-30,2854,0.002859,1,exam
2019-09-02,3270,0.00307,1,exam
2019-09-03,1658,0.004994,2,exam
2019-09-04,1705,0.003026,1,exam
2019-09-05,1764,0.005782,2,exam
2019-09-06,1750,0.003863,2,exam
2019-09-09,2730,0.006168,2,exam
2019-09-10,1901,0.00263,1,exam
2019-09-11,1935,0.002315,1,exam
2019-09-12,1726,0.005261,2,exam
2019-09-16,1688,0.007559,3,exam
2019-09-17,1939,0.003755,2,exam
2019-09-18,1832,0.004105,2,exam
2019-09-19,1892,0.006512,2,exam
2019-09-20,1775,0.006513,2,exam
2019-09-23,2509,0.005261,2,exam
2019-09-24,1703,0.002584,1,exam
2019-09-25,1794,0.003055,1,exam
2019-09-26,1779,0.004902,2,exam
2019-09-27,1896,0.005084,2,exam
2019-09-30,2763,0.004343,2,exam
2019-10-08,3381,0.00672,2,exam
2019-10-09,1875,0.004459,2,exam
2019-10-10,2112,0.006231,2,exam
2019-10-11,1894,0.005956,2,exam
2019-10-14,3740,0.005551,2,exam
2019-10-15,618,0.004725,2,exam
2019-10-16,1137,0.002427,1,exam
2019-10-17,1446,0.003624,2,exam
2019-10-18,1416,-0.000734,1,exam
2019-10-21,2544,0.004371,2,exam
2019-10-22,1909,0.004882,2,exam
2019-10-23,1939,0.004085,2,exam
2019-10-24,2310,0.002355,1,exam
2019-10-25,2200,0.008145,3,exam
2019-10-28,2929,0.002581,1,exam
2019-10-29,2497,0.004005,2,exam
2019-10-30,2546,0.00165,1,exam
2019-10-31,2348,0.001567,1,exam
2019-11-01,1666,0.005378,2,exam
2019-11-04,2585,0.006221,2,exam
2019-11-05,1791,0.006432,2,exam
2019-11-06,1437,0.001837,1,exam
2019-11-07,2328,0.003763,2,exam
2019-11-08,2593,0.006525,2,exam
2019-11-11,3354,0.007001,3,exam
2019-11-12,2147,0.001956,1,exam
2019-11-13,2392,0.001488,1,exam
2019-11-14,2341,0.003947,2,exam
2019-11-15,2216,0.005433,2,exam
2019-11-18,3391,0.006122,2,exam
2019-11-19,2304,0.005747,2,exam
2019-11-20,2397,0.004723,2,exam
2019-11-21,2228,0.005799,2,exam
2019-11-22,2316,0.002314,1,exam
2019-11-25,3649,0.005645,2,exam
2019-11-26,2436,0.007553,3,exam
2019-11-27,2560,0.006922,3,exam
2019-11-28,2384,0.005587,2,exam
2019-11-29,2361,0.002236,1,exam
2019-12-02,3914,0.009208,3,exam
2019-12-03,2412,0.007529,3,exam
2019-12-04,2227,0.003053,1,exam
2019-12-05,2782,0.008052,3,exam
2019-12-06,2427,0.010119,4,exam
2019-12-09,3719,0.010949,4,exam
2019-12-10,2480,0.01071,4,exam
2019-12-11,2240,0.009536,3,exam
2019-12-12,2577,0.006705,2,exam
2019-12-13,2519,0.008845,3,exam
2019-12-16,3711,0.007847,3,exam
2019-12-17,2249,0.013072,4,exam
2019-12-18,2459,0.011061,4,exam
2019-12-19,2541,0.005006,2,exam
2019-12-20,2335,0.009045,3,exam
2019-12-23,4026,0.007193,3,exam
2019-12-24,2401,0.009546,3,exam
2019-12-25,2138,0.00724,3,exam
2019-12-26,2360,0.008797,3,exam
2019-12-27,2350,0.010536,4,exam
2019-12-30,3691,0.009927,4,exam
2019-12-31,2092,0.009656,3,exam
2020-01-02,2888,0.02097,5,exam
2020-01-03,2026,0.012655,4,exam
2020-01-06,3719,0.010777,4,exam
2020-01-07,2164,0.010684,4,exam
2020-01-08,2171,0.009323,3,exam
2020-01-09,2190,0.011361,4,exam
2020-01-10,2148,0.011732,4,exam
2020-01-13,3692,0.00831,3,exam
2020-01-14,2173,0.007087,3,exam
2020-01-15,2405,0.008449,3,exam
2020-01-16,2419,0.011261,4,exam
2020-01-17,2267,0.012333,4,exam
2020-01-20,4448,0.008022,3,exam
2020-01-21,2018,0.007275,3,exam
2020-01-22,1990,0.009085,3,exam
2020-01-23,1165,0.004361,2,exam
2020-02-03,9468,0.00191,1,exam
2020-02-04,2509,0.012882,4,exam
2020-02-05,2400,0.00985,4,exam
2020-02-06,2641,0.008103,3,exam
2020-02-07,2753,0.007628,3,exam
2020-02-10,4645,0.00701,3,exam
2020-02-11,2519,0.005574,2,exam
2020-02-12,2451,0.007507,3,exam
2020-02-13,2001,0.011414,4,exam
2020-02-14,2019,0.002615,1,exam
2020-02-17,4006,0.00661,2,exam
2020-02-18,1994,0.00672,2,exam
2020-02-19,2460,0.006667,2,exam
2020-02-20,2464,0.008506,3,exam
2020-02-21,1678,0.010203,4,exam
2020-02-24,4623,0.002821,1,exam
2020-02-25,2836,0.00165,1,exam
2020-02-26,2941,0.000299,1,exam
2020-02-27,2684,0.000999,1,exam
2020-02-28,3041,-0.002999,1,exam
2020-03-02,5125,0.004503,2,exam
2020-03-03,2289,0.012757,4,exam
2020-03-04,2520,0.029349,5,exam
2020-03-05,3212,0.007435,3,exam
2020-03-06,2839,0.005185,2,exam
2020-03-09,4531,-0.002004,1,exam
2020-03-10,2460,0.001951,1,exam
2020-03-11,2276,0.006801,3,exam
2020-03-12,2558,0.00036,1,exam
2020-03-13,2825,-0.000184,1,exam
2020-03-16,5228,0.003772,2,exam
2020-03-17,2316,0.001641,1,exam
2020-03-18,2787,0.001464,1,exam
2020-03-19,2739,-0.000234,1,exam
2020-03-20,2527,0.005382,2,exam
2020-03-23,2644,-0.001407,1,exam
2020-03-24,2808,0.00661,2,exam
2020-03-25,2946,0.009409,3,exam
2020-03-26,2507,0.005026,2,exam
2020-03-27,2931,0.004394,2,exam
2020-03-30,4210,0.001568,1,exam
2020-03-31,2944,0.003152,1,exam
2020-04-01,2831,0.004126,2,exam
2020-04-02,2858,0.005542,2,exam
2020-04-03,2841,0.004337,2,exam
2020-04-07,6275,0.007987,3,exam
2020-04-08,3015,0.005665,2,exam
2020-04-09,3007,0.004549,2,exam
2020-04-10,2665,0.002522,1,exam
2020-04-13,3687,0.002224,1,exam
2020-04-14,2545,0.003191,1,exam
2020-04-15,3065,0.004046,2,exam
2020-04-16,2957,0.007562,3,exam
2020-04-17,2538,0.006935,3,exam
2020-04-20,5143,0.004215,2,exam
2020-04-21,3200,0.001075,1,exam
2020-04-22,2684,0.006215,2,exam
2020-04-23,3252,0.008081,3,exam
2020-04-24,3134,0.008756,3,exam
2020-04-27,6218,0.003487,2,exam
2020-04-28,3287,0.004831,2,exam
2020-04-29,3340,0.005234,2,exam
2020-04-30,2819,0.004768,2,exam
2020-05-06,8653,7.4e-05,1,exam
2020-05-07,3148,0.004981,2,exam
2020-05-08,3153,0.006876,3,exam
2020-05-11,7267,0.005978,2,exam
2020-05-12,3763,0.003667,2,exam
2020-05-13,3518,0.00506,2,exam
2020-05-14,3344,0.002548,1,exam
2020-05-15,3429,0.008072,3,exam
2020-05-18,5989,0.009431,3,exam
2020-05-19,3196,0.013517,4,exam
2020-05-20,3266,0.009614,3,exam
2020-05-21,3133,0.004647,2,exam
2020-05-22,3302,0.006384,2,exam
2020-05-25,5429,0.005909,2,exam
2020-05-26,3042,0.015621,5,exam
2020-05-27,3223,0.009904,4,exam
2020-05-28,3150,0.006984,3,exam
2020-05-29,3539,0.006081,2,exam
2020-06-01,5694,0.01131,4,exam
2020-06-02,3364,0.013591,4,exam
2020-06-03,3307,0.012495,4,exam
2020-06-04,3432,0.011317,4,exam
2020-06-05,3348,0.008793,3,exam
2020-06-08,5918,0.010943,4,exam
2020-06-09,3353,0.010629,4,exam
2020-06-10,3542,0.009712,3,exam
2020-06-11,3471,0.008297,3,exam
2020-06-12,3406,0.00478,2,exam
2020-06-15,5965,0.005351,2,exam
2020-06-16,3126,0.012988,4,exam
2020-06-17,3469,0.012326,4,exam
2020-06-18,3368,0.010095,4,exam
2020-06-19,3455,0.009899,4,exam
2020-06-22,5578,0.006841,3,exam
2020-06-23,3409,0.005632,2,exam
2020-06-24,3293,0.006256,2,exam
2020-06-29,8726,-4.6e-05,1,exam
2020-06-30,3364,0.00214,1,exam
2020-07-01,3479,0.008623,3,exam
2020-07-02,3235,0.01856,5,exam
2020-07-03,3412,0.018792,5,exam
2020-07-06,5932,0.014376,5,exam
2020-07-07,3555,0.015156,5,exam
2020-07-08,3417,0.016037,5,exam
2020-07-09,3394,0.016724,5,exam
2020-07-10,3279,0.006173,2,exam
2020-07-13,5795,0.012749,4,exam
2020-07-14,3171,0.007569,3,exam
2020-07-15,3128,0.008964,3,exam
2020-07-16,3479,0.001989,1,exam
2020-07-17,3469,0.005719,2,exam
2020-07-20,6079,0.011186,4,exam
2020-07-21,3452,0.013024,4,exam
2020-07-22,3300,0.01057,4,exam
2020-07-23,3161,0.005517,2,exam
2020-07-24,3001,-0.001559,1,exam
2020-07-27,5471,0.004935,2,exam
2020-07-28,3084,0.00786,3,exam
2020-07-29,3329,0.008411,3,exam
2020-07-30,3193,0.004948,2,exam
2020-07-31,3265,0.008172,3,exam
2020-08-03,5634,0.009805,3,exam
2020-08-04,3084,0.011038,4,exam
2020-08-05,3122,0.011198,4,exam
2020-08-06,3345,0.007952,3,exam
2020-08-07,3274,0.003458,2,exam
2020-08-10,5363,0.003364,2,exam
2020-08-11,3334,0.002328,1,exam
2020-08-12,3410,7e-05,1,exam
2020-08-13,3350,0.008406,3,exam
2020-08-14,3107,0.003734,2,exam
2020-08-17,5863,0.007812,3,exam
2020-08-18,3391,0.009165,3,exam
2020-08-19,3439,0.007363,3,exam
2020-08-20,3381,0.006649,2,exam
2020-08-21,3064,0.006606,2,exam
2020-08-24,5955,0.006213,2,exam
2020-08-25,3345,0.00629,2,exam
2020-08-26,3309,0.005017,2,exam
2020-08-27,3143,0.005689,2,exam
2020-08-28,2569,0.00668,2,exam
2020-08-31,5865,0.004958,2,exam
2020-09-01,3126,0.002969,1,exam
2020-09-02,2974,0.012401,4,exam
2020-09-03,3099,0.00342,2,exam
2020-09-04,2979,-0.002779,1,exam
2020-09-07,5611,0.001269,1,exam
2020-09-08,2976,0.006734,3,exam
2020-09-09,2767,0.004496,2,exam
2020-09-10,2900,0.005683,2,exam
2020-09-11,2976,0.009207,3,exam
2020-09-14,5099,0.008629,3,exam
2020-09-15,3057,0.009434,3,exam
2020-09-16,2974,0.010948,4,exam
2020-09-17,2761,0.008243,3,exam
2020-09-18,2791,0.009201,3,exam
2020-09-21,4951,0.007409,3,exam
2020-09-22,3047,0.004188,2,exam
2020-09-23,2671,0.010094,4,exam
2020-09-24,2868,0.003668,2,exam
2020-09-25,2592,0.004568,2,exam
2020-09-28,6556,0.005095,2,exam
2020-09-29,2973,0.01032,4,exam
2020-09-30,2987,0.006294,2,exam
2020-10-09,11548,0.0107,4,exam
2020-10-12,5769,0.011926,4,exam
2020-10-13,2866,0.011417,4,exam
2020-10-14,2802,0.007637,3,exam
2020-10-15,3219,0.010649,4,exam
2020-10-16,3191,0.010555,4,exam
2020-10-19,5120,0.009188,3,exam
2020-10-20,2965,0.014718,5,exam
2020-10-21,3168,0.009785,3,exam
2020-10-22,3506,0.005351,2,exam
2020-10-23,3148,0.002363,1,exam
2020-10-26,5327,0.00178,1,exam
2020-10-27,3019,0.00212,1,exam
2020-10-28,3109,0.005031,2,exam
2020-10-29,2772,0.009481,3,exam
2020-10-30,2675,0.001271,1,exam
2020-11-02,4063,0.006704,2,exam
2020-11-03,3043,0.011646,4,exam
2020-11-04,3042,0.009757,3,exam
2020-11-05,3083,0.009925,4,exam
2020-11-06,2906,0.005423,2,exam
2020-11-09,5442,0.010886,4,exam
2020-11-10,2902,0.008684,3,exam
2020-11-11,3114,0.003378,2,exam
2020-11-12,3224,0.011055,4,exam
2020-11-13,3204,-0.000724,1,exam
2020-11-16,5063,0.008153,3,exam
2020-11-17,2845,0.007002,3,exam
2020-11-18,3120,0.010295,4,exam
2020-11-19,3056,0.007749,3,exam
2020-11-20,3297,0.005265,2,exam
2020-11-23,5096,0.007127,3,exam
2020-11-24,3248,0.009938,4,exam
2020-11-25,3197,0.005843,2,exam
2020-11-26,3489,0.006019,2,exam
2020-11-27,3171,-0.000908,1,exam
2020-11-30,5306,0.007689,3,exam
2020-12-01,3357,0.013333,4,exam
2020-12-02,3321,0.015694,5,exam
2020-12-03,3447,0.011036,4,exam
2020-12-04,3321,0.008166,3,exam
2020-12-07,5260,0.007407,3,exam
2020-12-08,3178,0.012574,4,exam
2020-12-09,3203,0.00748,3,exam
2020-12-10,3124,0.005813,2,exam
2020-12-11,2553,0.002288,1,exam
2020-12-14,5002,0.005342,2,exam
2020-12-15,3589,0.001282,1,exam
2020-12-16,3215,0.007776,3,exam
2020-12-17,3150,0.011746,4,exam
2020-12-18,2886,0.011615,4,exam
2020-12-21,5430,0.011241,4,exam
2020-12-22,3015,0.006448,2,exam
2020-12-23,3426,0.013754,5,exam
2020-12-24,2692,0.004428,2,exam
2020-12-25,2623,0.008067,3,exam
2020-12-28,5365,0.00961,3,exam
2020-12-29,3160,0.011962,4,exam
2020-12-30,3193,0.018703,5,exam
2020-12-31,3088,0.014547,5,exam
2021-01-04,6448,0.010378,4,exam
2021-01-05,3053,0.018592,5,exam
2021-01-06,2858,0.014374,5,exam
2021-01-07,3104,0.017152,5,exam
2021-01-08,3036,0.015257,5,exam
2021-01-11,4942,0.008944,3,exam
2021-01-12,3373,0.017101,5,exam
2021-01-13,3068,0.01249,4,exam
2021-01-14,3074,0.012453,4,exam
2021-01-15,3215,0.015241,5,exam
2021-01-18,5443,0.014595,5,exam
2021-01-19,3331,0.0171,5,exam
2021-01-20,3134,0.019017,5,exam
2021-01-21,3102,0.015796,5,exam
2021-01-22,2943,0.014162,5,exam
2021-01-25,4193,0.012964,4,exam
2021-01-26,3374,0.01144,4,exam
2021-01-27,3044,0.013259,4,exam
2021-01-28,3331,0.001153,1,exam
2021-01-29,3135,0.00199,1,exam
2021-02-01,4408,0.009819,3,exam
2021-02-02,2891,0.013449,4,exam
2021-02-03,3287,0.014311,5,exam
2021-02-04,3023,0.014529,5,exam
2021-02-05,2437,0.016463,5,exam
2021-02-08,5835,0.011832,4,exam
2021-02-09,2542,0.016412,5,exam
2021-02-10,2571,0.018125,5,exam
2021-02-18,5311,0.012103,4,exam
2021-02-19,2434,0.011783,4,exam
2021-02-22,5012,0.009888,4,exam
2021-02-23,2871,0.009599,3,exam
2021-02-24,2742,0.001561,1,exam
2021-02-25,2922,0.01269,4,exam
2021-02-26,2537,0.001309,1,exam
2021-03-01,4950,0.012259,4,exam
2021-03-02,2780,0.011482,4,exam
2021-03-03,2563,0.013375,4,exam
2021-03-04,3063,0.005224,2,exam
2021-03-05,2612,0.004211,2,exam
2021-03-08,4960,0.007226,3,exam
2021-03-09,2524,0.005468,2,exam
2021-03-10,2693,0.013784,5,exam
2021-03-11,2840,0.020887,5,exam
2021-03-12,2656,0.012816,4,exam
2021-03-15,4582,0.009708,3,exam
2021-03-16,2543,0.013354,4,exam
2021-03-17,2785,0.011131,4,exam
2021-03-18,2765,0.015465,5,exam
2021-03-19,2179,0.004681,2,exam
2021-03-22,5103,0.007933,3,exam
2021-03-23,2627,0.003076,1,exam
2021-03-24,2332,0.003894,2,exam
2021-03-25,2952,0.00794,3,exam
2021-03-26,2321,0.013132,4,exam
2021-03-29,3368,0.00614,2,exam
2021-03-30,2254,0.00543,2,exam
2021-03-31,1524,0.007244,3,exam
2021-04-01,2202,0.014242,5,exam
2021-04-02,2189,0.022677,5,exam
2021-04-06,5342,0.011913,4,exam
2021-04-07,2893,0.013025,4,exam
2021-04-08,2693,0.014244,5,exam
2021-04-09,2235,0.008447,3,exam
2021-04-12,4273,0.01158,4,exam
2021-04-13,2123,0.012247,4,exam
2021-04-14,2256,0.012589,4,exam
2021-04-15,2543,0.014927,5,exam
2021-04-16,2547,0.023903,5,exam
2021-04-19,4785,0.016794,5,exam
2021-04-20,2410,0.020183,5,exam
2021-04-21,2363,0.021244,5,exam
2021-04-22,2564,0.01975,5,exam
2021-04-23,1549,0.008935,3,exam
2021-04-26,4259,0.013919,5,exam
2021-04-27,2680,0.011254,4,exam
2021-04-28,2200,0.019018,5,exam
2021-04-29,1833,0.011217,4,exam
2021-04-30,1780,0.010584,4,exam
2021-05-06,6478,0.014733,5,exam
2021-05-07,2407,0.01042,4,exam
2021-05-10,4795,0.006932,3,exam
2021-05-11,1717,0.007851,3,exam
2021-05-12,1878,0.012609,4,exam
2021-05-13,2213,0.005459,2,exam
2021-05-14,2096,0.009962,4,exam
2021-05-17,3512,0.005171,2,exam
2021-05-18,2049,0.009585,3,exam
2021-05-19,1921,0.006851,3,exam
2021-05-20,2032,0.006043,2,exam
2021-05-21,2588,0.0117,4,exam
2021-05-24,4123,0.006723,2,exam
2021-05-25,2145,0.013296,4,exam
2021-05-26,2277,0.015055,5,exam
2021-05-27,1998,0.013053,4,exam
2021-05-28,2286,0.014086,5,exam
2021-05-31,3771,0.01171,4,exam
2021-06-01,2067,0.012172,4,exam
2021-06-02,2128,0.008064,3,exam
2021-06-03,1561,0.010942,4,exam
2021-06-04,1917,0.006698,2,exam
2021-06-07,3606,0.009429,3,exam
2021-06-08,1489,0.004889,2,exam
2021-06-09,2137,0.016322,5,exam
2021-06-10,2585,0.017408,5,exam
2021-06-11,835,0.010491,4,exam
2021-06-15,4880,0.006607,2,exam
2021-06-16,3063,0.005485,2,exam
2021-06-17,1840,0.017565,5,exam
2021-06-18,196,-0.008571,1,exam
2021-06-21,6724,0.01254,4,exam
2021-06-22,3127,0.017141,5,exam
2021-06-23,3093,0.019347,5,exam
2021-06-24,3072,0.017865,5,exam
2021-06-25,321,0.022928,5,exam
2021-06-28,6900,0.015258,5,exam
2021-06-29,3548,0.013687,5,exam
2021-06-30,2790,0.019613,5,exam
2021-07-01,3199,0.01683,5,exam
2021-07-02,794,0.015013,5,exam
2021-07-05,7141,0.012396,4,exam
2021-07-06,3205,0.016462,5,exam
2021-07-07,3494,0.017745,5,exam
2021-07-08,2849,0.016413,5,exam
2021-07-09,810,0.021383,5,exam
2021-07-12,8129,0.022266,5,exam
2021-07-13,3449,0.010948,4,exam
2021-07-14,3061,0.015381,5,exam
2021-07-15,3585,0.014326,5,exam
2021-07-16,817,0.003378,2,exam
2021-07-19,7365,0.008874,3,exam
2021-07-20,2379,0.019185,5,exam
2021-07-21,2478,0.011283,4,exam
2021-07-22,2054,0.00483,2,exam
2021-07-23,529,0.004537,2,exam
2021-07-26,5816,0.004725,2,exam
2021-07-27,2417,0.014994,5,exam
2021-07-28,2366,0.025292,5,exam
2021-07-29,2355,0.013486,4,exam
2021-07-30,708,0.00435,2,exam
2021-08-02,5522,0.012032,4,exam
2021-08-03,2374,0.019056,5,exam
2021-08-04,2367,0.007537,3,exam
2021-08-05,2315,0.010143,4,exam
2021-08-06,757,0.008507,3,exam
2021-08-09,5682,0.011609,4,exam
2021-08-10,2229,0.014213,5,exam
2021-08-11,2057,0.01089,4,exam
2021-08-12,2092,0.00956,3,exam
2021-08-13,527,0.006376,2,exam
2021-08-16,4997,0.004683,2,exam
2021-08-17,2034,0.009459,3,exam
2021-08-18,2302,0.009209,3,exam
2021-08-19,2263,-0.001008,1,exam
2021-08-20,649,0.009183,3,exam
2021-08-23,4787,0.018116,5,exam
2021-08-24,2473,0.024003,5,exam
2021-08-25,2431,0.019515,5,exam
